dcateCd,mcateCd,mcateNm,scateCd,scateNm,dcateNm,lcateCd,lcateNm,avgOrderInterval,moreThan1,moreThan2
4103994,2100121,문구/사무용품,3100705,칠판보드/게시판,보드마카,1100020,취미/문구/놀이,35.22222222222222,283,64
4105261,2100025,국내도서,3100994,사회과학,정치/외교/행정/군사학,1100005,도서/교육/음반,1.5,78,6
4101264,2100033,카메라/렌즈/액세서리,3100236,액션캠,고프로,1100006,디지털/휴대폰/카메라,9.0,137,17
4101653,2100048,관상어용품,3100313,수조 청소용품,이외 수조 청소용품,1100009,반려동물용품,51.75,35,6
4102151,2100064,여성 의류,3100394,여성 패딩/다운/점퍼,오리털/덕다운 점퍼,1100011,브랜드 의류,4.0,72,2
4101600,2100046,강아지용품,3100304,강아지 훈련/놀이용품,강아지 치실/로프 장난감,1100009,반려동물용품,12.0,67,16
4104415,2100140,태블릿 PC,3100789,윈도우 태블릿,ASUS,1100022,컴퓨터/태블릿,1.0,44,5
4102319,2100070,구기/라켓,3100423,테니스/스쿼시 용품,테니스 라켓,1100013,스포츠/레저용품,3.0,82,12
239021005,239020000,스포츠 의류,239021000,여성 티셔츠/상의,여성 티셔츠/상의 기타,239000000,스포츠패션,22.422085741811177,62720,10029
244010102,244010000,국내브랜드,244010100,가방,여성가방,244000000,잡화,21.36783891094725,30590,4293
238050101,238050000,자동차/오토바이용품,238050100,공기청정/세차용품,세차용품,238000000,스포츠/자동차,23.099742046431643,17384,1916
234010301,234010000,국내브랜드,234010300,색조화장품,네일아트,234000000,뷰티,20.379588839941263,18474,1642
4104292,2100135,모니터,3100757,LED 모니터,삼성,1100022,컴퓨터/태블릿,14.373983739837398,1372,129
4102614,2100082,과일/견과,3100480,견과류,하루견과,1100014,신선식품,25.99074074074074,2967,350
238070307,238070000,캠핑/낚시,238070300,캠핑,캠핑 트레일러/루프백,238000000,스포츠/자동차,8.476190476190476,699,43
4102790,2100085,채소/두부/나물,3100501,고구마/당근/뿌리채소,감자,1100014,신선식품,17.802816901408452,568,75
238030601,238030000,구기/라켓스포츠,238030600,축구,축구,238000000,스포츠/자동차,15.12972972972973,4214,360
4100066,2100002,조미료/소스/설탕,3100010,소스/드레싱,케찹,1100000,가공식품,31.5,170,19
4100180,2100006,가구/DIY/시공,3100031,시트지,띠벽지/포인트/아이방 스티커,1100001,가구/침구/인테리어,7.884615384615385,382,57
4102694,2100084,생선/건해산물,3100489,김/해조류,미역/미역줄기/해초,1100014,신선식품,23.951219512195124,778,69
233090102,233090000,카메라/액세서리,233090100,동영상,영상촬영용품,233000000,디지털/가전,7.181818181818182,361,19
4104438,2100141,프린터/복합기,3100794,잉크젯 복합기/프린터,정품 잉크젯 프린터,1100022,컴퓨터/태블릿,14.0,475,10
4104525,2100146,시계/쥬얼리,3100811,목걸이/브로치,14K/18K 목걸이,1100023,패션 신발/잡화,3.3333333333333335,250,38
4103975,2100121,문구/사무용품,3100700,사무기기,코팅기,1100020,취미/문구/놀이,6.5,294,12
244020507,244020000,해외브랜드,244020500,여성화,펌프스/하이힐,244000000,잡화,16.8,106,7
4103952,2100121,문구/사무용품,3100697,데스크/사무 용품,데스크매트,1100020,취미/문구/놀이,5.571428571428571,445,71
4102511,2100077,캠핑/낚시,3100463,캠핑 연료,숯/차콜,1100013,스포츠/레저용품,29.36842105263158,346,23
4103846,2100116,인형/역할놀이,3100680,인형/인형놀이,곰인형/테디베어,1100020,취미/문구/놀이,2.0,94,6
4104526,2100146,시계/쥬얼리,3100811,목걸이/브로치,보석 목걸이,1100023,패션 신발/잡화,12.666666666666666,30,8
4103145,2100093,육아용품,3100567,유아 치약/칫솔/구강용품,유아 양치컵 세트,1100017,유아동/출산/완구,73.5,145,15
4102454,2100077,캠핑/낚시,3100451,낚시 릴,튜닝/관리용품,1100013,스포츠/레저용품,2.0,19,4
4101363,2100035,휴대폰/액세서리,3100259,휴대폰 터치장갑,빨간오리/스마트터치,1100006,디지털/휴대폰/카메라,1.0,2,1
4100457,2100009,계절가전,3100084,중고/리퍼/반품/전시,이외 계절가전,1100002,가전,2.25,132,5
4101442,2100039,트렌드-이미용소품/네일케어,3100273,트렌드-젤네일/매니큐어,젤 네일,1100007,미용,3.5,111,20
231030304,231030000,악기/보드게임,231030300,악기/악기용품,드럼/국악기/타악기,231000000,가구/홈/데코,12.1,367,32
4102451,2100077,캠핑/낚시,3100451,낚시 릴,베이트릴,1100013,스포츠/레저용품,4.6,157,15
239010201,239010000,스포츠 신발,239010200,구기스포츠화,구기스포츠화 기타,239000000,스포츠패션,1.0,66,2
4105201,2100086,트렌드 남성 언더웨어,3100917,보정 속옷,남성 보정 속옷,1100015,언더웨어,4.333333333333333,190,15
4101411,2100037,국내-이미용소품/네일케어,3100268,국내-헤어 소품,헤어 브러쉬/빗,1100007,미용,1.0,223,11
232061306,232060000,일반도서,232061300,사회,정치/외교,232000000,도서/교육,22.0,16,1
4105647,2100184,중고 유아동 학습책,3100952,교과별 학습책,한국사,1100030,유아동/청소년도서,17.0,41,15
231060203,231060000,침구/커튼,231060200,침구,베개,231000000,가구/홈/데코,22.79245283018868,75642,10176
235020110,235020000,남성 캐주얼,235020100,상의,티셔츠,235000000,브랜드패션,21.95427196149218,8505,1162
237030201,237030000,바디/헤어,237030200,바디케어,데오드란트/땀패드,237000000,생활/주방,33.464082098061574,16184,946
4101372,2100030,휴대폰/카메라 저장장치,3100261,Micro SDHC카드,64GB 이상,1100006,디지털/휴대폰/카메라,24.37102473498233,6949,500
4105234,2100022,홍삼/인삼,3101002,정관장,홍삼정/농축액,1100004,건강식품/다이어트,18.848167539267017,3501,429
4104015,2100121,문구/사무용품,3100708,필기도구,볼펜/볼펜심,1100020,취미/문구/놀이,23.081481481481482,2932,829
239030105,239030000,스포츠 잡화,239030100,가방,힙쌕/보조가방,239000000,스포츠패션,9.15625,1178,51
4101551,2100045,헤어염색/파마/왁스,3100296,염색약,헤나/천연 염색약,1100008,바디/헤어,27.285714285714285,257,22
233090307,233090000,카메라/액세서리,233090300,액세서리,삼각대,233000000,디지털/가전,14.96875,7366,206
4105226,2100187,인형/역할놀이,3100962,인형/인형놀이,봉제인형,1100017,유아동/출산/완구,11.9375,1075,82
4101507,2100043,바디케어/워시/제모,3100286,바디워시/스크럽,바디스크럽,1100008,바디/헤어,20.5,640,19
4104764,2100152,남성 의류,3100847,남성 패딩/다운/점퍼,이외 패딩/다운/점퍼,1100024,패션 의류,6.083333333333333,464,32
4100423,2100009,계절가전,3100076,온수매트,더블(중형)-2인용,1100002,가전,10.880597014925373,3463,270
4100308,2100007,침구/커튼,3100053,요/패드/매트커버,쿨매트,1100001,가구/침구/인테리어,4.666666666666667,453,41
4103965,2100121,문구/사무용품,3100699,복사용지,B4/B5 용지,1100020,취미/문구/놀이,21.486486486486488,310,37
4101905,2100060,패션 잡화/소품,3100361,장갑,니트 장갑,1100010,브랜드 신발/잡화,6.2,460,86
4103734,2100110,테이블웨어/식기,3100659,식기,샐러드볼/믹싱볼,1100019,주방/욕실/생활용품,4.555555555555555,345,27
4101567,2100046,강아지용품,3100299,강아지 간식/영양제,이외 강아지 간식/영양제,1100009,반려동물용품,24.580645161290324,1038,238
4104982,2100162,칫솔/면도/비누,3100879,면도용품,면도기,1100026,세제/구강,18.115384615384617,2129,63
4100105,2100005,통조림/식용유/잼,3100017,식용유/참기름,식용유 선물세트,1100000,가공식품,7.75,439,52
4100383,2100009,계절가전,3100066,멀티 에어컨,캐리어,1100002,가전,2.1666666666666665,84,9
4102094,2100064,여성 의류,3100389,여성 정장/수트,정장 바지,1100011,브랜드 의류,1.6666666666666667,88,13
232062207,232060000,일반도서,232062200,예술/대중문화,예술일반,232000000,도서/교육,12.0,133,5
4103678,2100108,청소세탁용품,3100649,빨래/세탁 소품,빨래줄/빨래집게,1100019,주방/욕실/생활용품,10.0,232,10
4104974,2100161,주방세제/세정제,3100877,주거세정제/청소세제,에어컨/가습기 세정제,1100026,세제/구강,6.0,14,3
4102671,2100083,김치/반찬,3100486,반찬,무침반찬,1100014,신선식품,7.0,42,6
4102295,2100070,구기/라켓,3100419,이외 구기스포츠,당구대,1100013,스포츠/레저용품,1.0,35,2
4101708,2100051,가방,3100325,캐리어/여행가방,하드캐리어(21인치 이하),1100010,브랜드 신발/잡화,7.0,232,7
237040404,237040000,생활용품,237040400,욕실목욕용품,욕실소품,237000000,생활/주방,28.366668784547937,143077,17919
4100017,2100000,과자/베이커리/떡,3100002,빵/베이커리,이외 빵류,1100000,가공식품,19.72300469483568,1801,273
4103511,2100102,수납/정리용품,3100628,옷걸이/옷커버/압축팩,모자/가방 걸이,1100019,주방/욕실/생활용품,11.0,615,45
239021209,239020000,스포츠 의류,239021200,골프의류,티셔츠,239000000,스포츠패션,18.60625,9272,2210
4104984,2100162,칫솔/면도/비누,3100879,면도용품,쉐이빙/면도크림,1100026,세제/구강,33.91304347826087,2257,118
4100172,2100006,가구/DIY/시공,3100029,소파,소파베드,1100001,가구/침구/인테리어,7.777777777777778,794,46
4104091,2100124,수집/종교용품,3100720,종교용품,이외 종교 용품,1100020,취미/문구/놀이,4.887323943661972,755,101
4101570,2100046,강아지용품,3100300,강아지 목욕/미용용품,강아지 칫솔/치약/구강용품,1100009,반려동물용품,37.06666666666667,881,116
4102555,2100078,휘트니스/요가,3100470,근력/웨이트기구,이외 웨이트기구,1100013,스포츠/레저용품,13.5625,1022,45
4104229,2100132,노트북,3100745,2in1 노트북,DELL,1100022,컴퓨터/태블릿,9.75,33,7
4102874,2100088,트렌드 잠옷/홈웨어,3100516,슬립/캐미솔,속바지,1100015,언더웨어,15.0,545,65
4104503,2100145,스포츠 신발/운동화,3100807,운동화,패션 운동화,1100023,패션 신발/잡화,11.27027027027027,1602,125
4104838,2100154,여성 의류,3100858,여성 원피스/점프수트,이외 원피스,1100024,패션 의류,7.96969696969697,1387,114
4105193,2100174,해외-클렌징/선블록,3100916,해외-클렌저/필링,클렌징 오일/워터,1100027,화장품,24.176470588235293,1471,35
239030404,239030000,스포츠 잡화,239030400,스포츠 모자,캡형 모자,239000000,스포츠패션,24.428571428571427,1401,40
4102093,2100064,여성 의류,3100388,여성 원피스/점프수트,프린트 원피스,1100011,브랜드 의류,4.0,86,6
4103060,2100092,분유/영유아식/간식,3100551,이유식,즉석 이유식 재료,1100017,유아동/출산/완구,39.6551724137931,418,191
4104392,2100139,컴퓨터 주변기기/용품,3100784,소프트웨어,사무/회계,1100022,컴퓨터/태블릿,13.285714285714286,363,15
4102349,2100072,수영/수상레저,3100429,스킨스쿠버/스노쿨링,스쿠버 액세서리,1100013,스포츠/레저용품,4.0,12,1
4102533,2100077,캠핑/낚시,3100466,캠핑 트레일러/루프백,캠핑용 카트/웨건,1100013,스포츠/레저용품,1.0,42,4
4105021,2100163,국내-기초케어/팩,3100888,국내-팩/마스크,고무/모델링/석고팩,1100027,화장품,33.4,184,6
4103653,2100107,주방용품,3100646,칼/도마/키친툴,국자/면국자,1100019,주방/욕실/생활용품,10.047619047619047,232,39
4104003,2100121,문구/사무용품,3100706,편지지/엽서/봉투,카드/엽서,1100020,취미/문구/놀이,9.5,196,37
4102284,2100070,구기/라켓,3100417,배드민턴 용품,배드민턴 라켓/세트,1100013,스포츠/레저용품,2.8,297,12
235030107,235030000,여성 정장,235030100,상의,점퍼/야상,235000000,브랜드패션,19.0,184,27
4105432,2100180,중고 국내도서,3100981,투자/재테크,이외 투자/재테크,1100005,도서/교육/음반,12.0,45,8
4101886,2100060,패션 잡화/소품,3100358,모자,페도라/중절모,1100010,브랜드 신발/잡화,3.0,60,7
239010102,239010000,스포츠 신발,239010100,골프화,여성골프화,239000000,스포츠패션,2.3333333333333335,64,3
4103699,2100109,쿡웨어,3100653,구이팬/그릴,구이팬/양면팬,1100019,주방/욕실/생활용품,4.5,406,20
234020402,234020000,트랜드,234020400,클렌징/선블록,클렌징/필링,234000000,뷰티,31.88148238747554,73042,8233
4102685,2100084,생선/건해산물,3100488,건어물,이외 건어물,1100014,신선식품,21.325581395348838,1456,176
4104453,2100143,가방,3100799,남성/공용 가방,백팩,1100023,패션 신발/잡화,9.886363636363637,2480,123
4101856,2100059,캐주얼화,3100354,스니커즈/슬립온,스니커즈,1100010,브랜드 신발/잡화,10.471014492753623,3289,277
4104162,2100126,생수/음료,3100731,탄산/이온/에너지드링크,스포츠/이온음료,1100021,커피/음료,31.67818181818182,4323,587
4104723,2100152,남성 의류,3100842,남성 정장/수트,정장/수트 세트,1100024,패션 의류,2.0,110,12
4104760,2100152,남성 의류,3100847,남성 패딩/다운/점퍼,바람막이,1100024,패션 의류,4.647058823529412,664,68
4100771,2100015,건강관리용품,3100158,저주파/적외선/물리치료 용품,저주파 안마기/자극기,1100003,건강/의료용품,12.117647058823529,1524,132
4100028,2100000,과자/베이커리/떡,3100004,초콜릿/사탕/껌,카라멜/사탕,1100000,가공식품,25.757575757575758,5919,734
237050103,237050000,주방용품,237050100,보관/밀폐용기,쌀통,237000000,생활/주방,11.99074074074074,3283,178
4103328,2100097,자동차/오토바이용품,3100599,오토바이 용품/부품,이외 오토바이 용품,1100018,자동차/공구,19.75,419,24
4100707,2100013,주방가전,3100145,전자레인지,동양매직,1100002,가전,20.705882352941178,1258,64
4103110,2100093,육아용품,3100561,유아 바디/스킨케어 용품,유아용 샴푸/린스,1100017,유아동/출산/완구,11.6,330,13
4104210,2100129,커피/코코아,3100740,커피믹스/코코아,커피믹스 선물세트,1100021,커피/음료,2.0,182,19
239020402,239020000,스포츠 의류,239020400,남성 팬츠/하의,남성 팬츠/하의 기타,239000000,스포츠패션,8.494505494505495,3665,276
233080111,233080000,주방가전,233080100,주방가전,원액기/쥬서기/녹즙기,233000000,디지털/가전,2.0,147,10
4102575,2100078,휘트니스/요가,3100473,유산소/헬스기구,헬스사이클,1100013,스포츠/레저용품,3.6666666666666665,759,34
4100548,2100011,이미용가전,3100106,드라이기,유닉스,1100002,가전,6.771428571428571,2707,67
4103264,2100095,공구/설비/자재,3100587,전동공구,드릴 비트,1100018,자동차/공구,13.285714285714286,303,71
4100010,2100000,과자/베이커리/떡,3100001,떡/한과,만쥬/화과자,1100000,가공식품,20.82608695652174,178,36
239020802,239020000,스포츠 의류,239020800,여성 자켓/점퍼,스포츠 바람막이,239000000,스포츠패션,11.2,77,7
232060703,232060000,일반도서,232060700,교양,철학/종교/윤리,232000000,도서/교육,11.625,202,12
4104619,2100149,캐주얼화,3100826,신발 용품,이외 신발 용품,1100023,패션 신발/잡화,3.2857142857142856,237,19
4102825,2100085,채소/두부/나물,3100506,오이/고추/옥수수/열매채소,오이/가지,1100014,신선식품,13.0,84,6
