,0
135372,4.0
135373,
135374,
135375,0.0
135376,
135377,3.0
135378,8.0
135379,1.0
135380,6.0
135381,7.0
135382,8.0
135383,6.0
135384,13.0
135385,14.0
135386,13.0
135387,
135388,
135389,
135390,
135391,
135392,
135393,82.0
135394,
135395,21.0
135396,20.0
135397,1.0
135398,0.0
135399,16.0
135400,8.0
135401,8.0
135402,1.0
135403,13.0
135404,1.0
135405,2.0
135406,6.0
135407,6.0
135408,7.0
135409,
135410,24.0
135411,17.0
135412,
135413,
135414,83.0
135415,12.0
135416,
135417,42.0
135418,36.0
135419,15.0
135420,
135421,101.0
135422,7.0
135423,
135424,
135425,
135426,21.0
135427,
135428,
135429,
135430,94.0
135431,0.0
135432,
135433,40.0
135434,37.0
135435,1.0
135436,0.0
135437,
135438,6.0
135439,0.0
135440,
135441,6.0
135442,15.0
135443,0.0
135444,3.0
135445,17.0
135446,16.0
135447,0.0
135448,0.0
135449,0.0
135450,0.0
135451,0.0
135452,0.0
135453,0.0
135454,
135455,115.0
135456,
135457,
135458,6.0
135459,16.0
135460,7.0
135461,12.0
135462,13.0
135463,0.0
135464,21.0
135465,0.0
135466,1.0
135467,9.0
135468,6.0
135469,
135470,104.0
135471,
135472,
135473,82.0
135474,
135475,
135476,
135477,5.0
135478,1.0
135479,0.0
135480,14.0
135481,22.0
135482,0.0
135483,0.0
135484,0.0
135485,0.0
135486,7.0
135487,26.0
135488,
135489,0.0
135490,107.0
135491,
135492,21.0
135493,
135494,
135495,0.0
135496,28.0
135497,
135498,
135499,
135500,
135501,38.0
135502,25.0
135503,15.0
135504,
135505,88.0
135506,
135507,55.0
135508,
135509,13.0
135510,3.0
135511,9.0
135512,
135513,49.0
135514,
135515,21.0
135516,57.0
135517,10.0
135518,6.0
135519,12.0
135520,7.0
135521,0.0
135522,
135523,
135524,7.0
135525,39.0
135526,
135527,30.0
135528,12.0
135529,14.0
135530,20.0
135531,30.0
135532,0.0
135533,0.0
135534,
135535,
135536,
135537,1.0
135538,
135539,
135540,94.0
135541,
135542,
135543,
135544,
135545,21.0
135546,
135547,66.0
135548,
135549,2.0
135550,26.0
135551,
135552,
135553,
135554,
135555,
135556,107.0
135557,0.0
135558,0.0
135559,0.0
135560,0.0
135561,
135562,63.0
135563,
135564,29.0
135565,
135566,24.0
135567,73.0
135568,
135569,
135570,
135571,
135572,30.0
135573,0.0
135574,18.0
135575,4.0
135576,1.0
135577,56.0
135578,
135579,80.0
135580,
135581,
135582,5.0
135583,48.0
135584,
135585,
135586,88.0
135587,
135588,
135589,
135590,
135591,66.0
135592,
135593,0.0
135594,
135595,78.0
135596,0.0
135597,
135598,
135599,57.0
135600,
135601,24.0
135602,48.0
135603,3.0
135604,18.0
135605,
135606,0.0
135607,
135608,65.0
135609,0.0
135610,
135611,17.0
135612,20.0
135613,7.0
135614,14.0
135615,0.0
135616,
135617,
135618,11.0
135619,12.0
135620,14.0
135621,0.0
135622,11.0
135623,8.0
135624,0.0
135625,14.0
135626,20.0
135627,12.0
135628,
135629,
135630,43.0
135631,35.0
135632,34.0
135633,
135634,8.0
135635,10.0
135636,9.0
135637,21.0
135638,2.0
135639,11.0
135640,21.0
135641,
135642,
135643,
135644,47.0
135645,4.0
135646,4.0
135647,32.0
135648,17.0
135649,1.0
135650,
135651,21.0
135652,10.0
135653,11.0
135654,15.0
135655,16.0
135656,33.0
135657,
135658,
135659,
135660,
135661,
135662,
135663,4.0
135664,10.0
135665,7.0
135666,1.0
135667,8.0
135668,16.0
135669,9.0
135670,13.0
135671,10.0
135672,10.0
135673,12.0
135674,8.0
135675,
135676,
135677,31.0
135678,5.0
135679,14.0
135680,46.0
135681,
135682,31.0
135683,
135684,1.0
135685,1.0
135686,8.0
135687,40.0
135688,
135689,
135690,
135691,
135692,23.0
135693,34.0
135694,7.0
135695,
135696,25.0
135697,27.0
135698,
135699,4.0
135700,
135701,50.0
135702,5.0
135703,39.0
135704,2.0
135705,10.0
135706,
135707,
135708,
135709,35.0
135710,
135711,6.0
135712,7.0
135713,
135714,
135715,40.0
135716,37.0
135717,1.0
135718,26.0
135719,
135720,24.0
135721,
135722,78.0
135723,
135724,
135725,0.0
135726,0.0
135727,0.0
135728,76.0
135729,1.0
135730,16.0
135731,0.0
135732,
135733,0.0
135734,
135735,
135736,
135737,
135738,8.0
135739,0.0
135740,
135741,2.0
135742,
135743,7.0
135744,22.0
135745,12.0
135746,16.0
135747,26.0
135748,9.0
135749,
135750,
135751,51.0
135752,44.0
135753,
135754,
135755,17.0
135756,7.0
135757,17.0
135758,77.0
135759,
135760,51.0
135761,
135762,
135763,
135764,0.0
135765,21.0
135766,0.0
135767,38.0
135768,19.0
135769,
135770,
135771,27.0
135772,
135773,0.0
135774,5.0
135775,1.0
135776,0.0
135777,
135778,
135779,93.0
135780,
135781,
135782,0.0
135783,7.0
135784,14.0
135785,6.0
135786,13.0
135787,19.0
135788,31.0
135789,18.0
135790,
135791,5.0
135792,35.0
135793,14.0
135794,16.0
135795,3.0
135796,2.0
135797,15.0
135798,16.0
135799,
135800,97.0
135801,
135802,22.0
135803,18.0
135804,29.0
135805,6.0
135806,0.0
135807,10.0
135808,12.0
135809,5.0
135810,6.0
135811,
135812,
135813,
135814,9.0
135815,
135816,14.0
135817,9.0
135818,9.0
135819,16.0
135820,9.0
135821,0.0
135822,9.0
135823,6.0
135824,18.0
135825,
135826,
135827,6.0
135828,18.0
135829,4.0
135830,26.0
135831,21.0
135832,9.0
135833,23.0
135834,
135835,0.0
135836,0.0
135837,20.0
135838,
135839,42.0
135840,10.0
135841,17.0
135842,8.0
135843,33.0
135844,
135845,
135846,
135847,31.0
135848,
135849,
135850,
135851,38.0
135852,0.0
135853,0.0
135854,5.0
135855,8.0
135856,5.0
135857,0.0
135858,
135859,
135860,
135861,6.0
135862,
135863,3.0
135864,30.0
135865,5.0
135866,8.0
135867,10.0
135868,12.0
135869,5.0
135870,13.0
135871,13.0
135872,9.0
135873,
135874,34.0
135875,15.0
135876,0.0
135877,29.0
135878,
135879,
135880,42.0
135881,74.0
135882,
135883,
135884,2.0
135885,39.0
135886,
135887,
135888,50.0
135889,6.0
135890,58.0
135891,
135892,
135893,
135894,
135895,6.0
135896,
135897,94.0
135898,11.0
135899,
135900,42.0
135901,
135902,
135903,
135904,5.0
135905,16.0
135906,10.0
135907,38.0
135908,30.0
135909,
135910,
135911,36.0
135912,
135913,
135914,
135915,0.0
135916,0.0
135917,79.0
135918,
135919,61.0
135920,23.0
135921,9.0
135922,
135923,
135924,
135925,
135926,7.0
135927,
135928,
135929,
135930,
135931,41.0
135932,
135933,8.0
135934,29.0
135935,
135936,15.0
135937,41.0
135938,
135939,
135940,
135941,
135942,
135943,
135944,78.0
135945,
135946,
135947,
135948,6.0
135949,20.0
135950,11.0
135951,10.0
135952,16.0
135953,7.0
135954,11.0
135955,5.0
135956,7.0
135957,5.0
135958,6.0
135959,5.0
135960,6.0
135961,
135962,9.0
135963,35.0
135964,
135965,78.0
135966,27.0
135967,8.0
135968,
135969,
135970,42.0
135971,8.0
135972,44.0
135973,
135974,0.0
135975,0.0
135976,
135977,
135978,42.0
135979,52.0
135980,
135981,32.0
135982,3.0
135983,9.0
135984,27.0
135985,
135986,
135987,0.0
135988,0.0
135989,
135990,0.0
135991,0.0
135992,
135993,21.0
135994,20.0
135995,13.0
135996,13.0
135997,21.0
135998,11.0
135999,14.0
136000,
136001,26.0
136002,15.0
136003,19.0
136004,14.0
136005,14.0
136006,14.0
136007,10.0
136008,
136009,20.0
136010,21.0
136011,13.0
136012,10.0
136013,
136014,75.0
136015,
136016,
136017,95.0
136018,
136019,
136020,
136021,
136022,
136023,
136024,6.0
136025,
136026,0.0
136027,64.0
136028,
136029,7.0
136030,12.0
136031,24.0
136032,
136033,43.0
136034,
136035,
136036,42.0
136037,16.0
136038,38.0
136039,
136040,
136041,6.0
136042,26.0
136043,0.0
136044,
136045,
136046,
136047,7.0
136048,6.0
136049,9.0
136050,6.0
136051,9.0
136052,27.0
136053,
136054,21.0
136055,
136056,1.0
136057,
136058,106.0
136059,
136060,45.0
136061,
136062,0.0
136063,1.0
136064,46.0
136065,11.0
136066,
136067,
136068,36.0
136069,26.0
136070,21.0
136071,16.0
136072,
136073,
136074,
136075,1.0
136076,76.0
136077,16.0
136078,20.0
136079,0.0
136080,0.0
136081,
136082,15.0
136083,
136084,
136085,9.0
136086,7.0
136087,
136088,
136089,7.0
136090,
136091,
136092,85.0
136093,
136094,6.0
136095,36.0
136096,42.0
136097,
136098,10.0
136099,10.0
136100,5.0
136101,7.0
136102,6.0
136103,13.0
136104,7.0
136105,14.0
136106,12.0
136107,6.0
136108,0.0
136109,8.0
136110,0.0
136111,11.0
136112,0.0
136113,
136114,
136115,50.0
136116,5.0
136117,14.0
136118,6.0
136119,3.0
136120,3.0
136121,3.0
136122,
136123,
136124,41.0
136125,64.0
136126,
136127,13.0
136128,
136129,15.0
136130,
136131,
136132,
136133,
136134,
136135,
136136,36.0
136137,
136138,
136139,
136140,17.0
136141,
136142,
136143,5.0
136144,
136145,0.0
136146,
136147,
136148,29.0
136149,71.0
136150,4.0
136151,12.0
136152,
136153,
136154,
136155,
136156,
136157,
136158,41.0
136159,
136160,
136161,
136162,
136163,
136164,95.0
136165,19.0
136166,
136167,25.0
136168,8.0
136169,9.0
136170,8.0
136171,5.0
136172,0.0
136173,11.0
136174,5.0
136175,5.0
136176,24.0
136177,4.0
136178,5.0
136179,
136180,
136181,0.0
136182,15.0
136183,67.0
136184,13.0
136185,
136186,
136187,49.0
136188,26.0
136189,11.0
136190,12.0
136191,6.0
136192,13.0
136193,
136194,21.0
136195,31.0
136196,
136197,0.0
136198,0.0
136199,13.0
136200,0.0
136201,0.0
136202,
136203,7.0
136204,9.0
136205,8.0
136206,9.0
136207,14.0
136208,
136209,
136210,
136211,80.0
136212,
136213,58.0
136214,
136215,14.0
136216,64.0
136217,
136218,
136219,
136220,77.0
136221,1.0
136222,29.0
136223,
136224,
136225,
136226,49.0
136227,0.0
136228,15.0
136229,12.0
136230,
136231,14.0
136232,21.0
136233,16.0
136234,62.0
136235,
136236,94.0
136237,
136238,
136239,13.0
136240,6.0
136241,10.0
136242,35.0
136243,
136244,14.0
136245,15.0
136246,14.0
136247,16.0
136248,16.0
136249,13.0
136250,7.0
136251,5.0
136252,9.0
136253,
136254,96.0
136255,15.0
136256,0.0
136257,
136258,69.0
136259,
136260,
136261,12.0
136262,14.0
136263,
136264,
136265,0.0
136266,
136267,20.0
136268,9.0
136269,11.0
136270,36.0
136271,
136272,41.0
136273,
136274,54.0
136275,27.0
136276,12.0
136277,19.0
136278,
136279,
136280,43.0
136281,0.0
136282,
136283,104.0
136284,
136285,
136286,0.0
136287,88.0
136288,5.0
136289,
136290,5.0
136291,98.0
136292,
136293,27.0
136294,35.0
136295,0.0
136296,20.0
136297,
136298,95.0
136299,0.0
136300,
136301,0.0
136302,
136303,
136304,6.0
136305,47.0
136306,14.0
136307,12.0
136308,
136309,105.0
136310,0.0
136311,
136312,83.0
136313,
136314,7.0
136315,72.0
136316,
136317,
136318,
136319,
136320,36.0
136321,
136322,99.0
136323,
136324,
136325,0.0
136326,20.0
136327,0.0
136328,21.0
136329,12.0
136330,31.0
136331,7.0
136332,8.0
136333,
136334,
136335,5.0
136336,49.0
136337,13.0
136338,
136339,0.0
136340,62.0
136341,14.0
136342,0.0
136343,27.0
136344,14.0
136345,
136346,0.0
136347,0.0
136348,
136349,34.0
136350,43.0
136351,
136352,29.0
136353,12.0
136354,35.0
136355,
136356,4.0
136357,36.0
136358,8.0
136359,9.0
136360,17.0
136361,4.0
136362,
136363,38.0
136364,3.0
136365,
136366,2.0
136367,2.0
136368,8.0
136369,0.0
136370,11.0
136371,10.0
136372,0.0
136373,
136374,65.0
136375,
136376,0.0
136377,24.0
136378,34.0
136379,
136380,
136381,8.0
136382,
136383,
136384,9.0
136385,23.0
136386,
136387,
136388,10.0
136389,7.0
136390,
136391,
136392,
136393,95.0
136394,1.0
136395,
136396,0.0
136397,6.0
136398,10.0
136399,
136400,
136401,19.0
136402,
136403,
136404,
136405,
136406,
136407,
136408,0.0
136409,0.0
136410,94.0
136411,
136412,
136413,
136414,
136415,41.0
136416,5.0
136417,29.0
136418,43.0
136419,
136420,20.0
136421,16.0
136422,12.0
136423,5.0
136424,17.0
136425,13.0
136426,14.0
136427,12.0
136428,
136429,
136430,0.0
136431,
136432,8.0
136433,14.0
136434,14.0
136435,10.0
136436,15.0
136437,14.0
136438,6.0
136439,
136440,9.0
136441,7.0
136442,
136443,7.0
136444,
136445,63.0
136446,
136447,77.0
136448,
136449,0.0
136450,0.0
136451,0.0
136452,
136453,
136454,
136455,76.0
136456,1.0
136457,18.0
136458,
136459,
136460,
136461,
136462,
136463,
136464,23.0
136465,
136466,105.0
136467,
136468,
136469,0.0
136470,
136471,
136472,66.0
136473,
136474,
136475,
136476,
136477,
136478,
136479,0.0
136480,116.0
136481,
136482,
136483,
136484,0.0
136485,5.0
136486,28.0
136487,
136488,15.0
136489,11.0
136490,14.0
136491,5.0
136492,15.0
136493,12.0
136494,13.0
136495,12.0
136496,13.0
136497,
136498,
136499,42.0
136500,
136501,26.0
136502,67.0
136503,
136504,
136505,
136506,5.0
136507,7.0
136508,7.0
136509,10.0
136510,11.0
136511,6.0
136512,8.0
136513,8.0
136514,6.0
136515,
136516,
136517,
136518,20.0
136519,9.0
136520,24.0
136521,
136522,8.0
136523,0.0
136524,
136525,74.0
136526,4.0
136527,0.0
136528,28.0
136529,0.0
136530,0.0
136531,0.0
136532,
136533,3.0
136534,18.0
136535,21.0
136536,0.0
136537,23.0
136538,25.0
136539,
136540,5.0
136541,32.0
136542,
136543,57.0
136544,0.0
136545,8.0
136546,11.0
136547,16.0
136548,14.0
136549,
136550,
136551,
136552,5.0
136553,15.0
136554,15.0
136555,22.0
136556,9.0
136557,8.0
136558,19.0
136559,4.0
136560,4.0
136561,0.0
136562,
136563,
136564,
136565,
136566,
136567,78.0
136568,18.0
136569,
136570,41.0
136571,49.0
136572,14.0
136573,
136574,21.0
136575,
136576,1.0
136577,
136578,
136579,37.0
136580,
136581,
136582,3.0
136583,73.0
136584,
136585,0.0
136586,0.0
136587,
136588,0.0
136589,5.0
136590,28.0
136591,8.0
136592,29.0
136593,4.0
136594,17.0
136595,2.0
136596,9.0
136597,
136598,41.0
136599,
136600,31.0
136601,15.0
136602,10.0
136603,
136604,77.0
136605,
136606,
136607,
136608,
136609,28.0
136610,62.0
136611,
136612,58.0
136613,21.0
136614,28.0
136615,
136616,
136617,
136618,22.0
136619,7.0
136620,12.0
136621,23.0
136622,27.0
136623,
136624,
136625,57.0
136626,
136627,
136628,
136629,42.0
136630,
136631,12.0
136632,15.0
136633,65.0
136634,
136635,
136636,6.0
136637,88.0
136638,
136639,34.0
136640,
136641,
136642,
136643,28.0
136644,1.0
136645,31.0
136646,11.0
136647,25.0
136648,0.0
136649,
136650,6.0
136651,66.0
136652,4.0
136653,17.0
136654,
136655,
136656,
136657,1.0
136658,86.0
136659,
136660,
136661,1.0
136662,0.0
136663,
136664,
136665,0.0
136666,10.0
136667,10.0
136668,30.0
136669,39.0
136670,23.0
136671,
136672,0.0
136673,87.0
136674,19.0
136675,0.0
136676,0.0
136677,0.0
136678,
136679,0.0
136680,51.0
136681,
136682,47.0
136683,13.0
136684,11.0
136685,
136686,54.0
136687,0.0
136688,7.0
136689,
136690,
136691,0.0
136692,55.0
136693,0.0
136694,0.0
136695,0.0
136696,
136697,71.0
136698,7.0
136699,7.0
136700,0.0
136701,26.0
136702,
136703,
136704,
136705,
136706,29.0
136707,
136708,
136709,
136710,77.0
136711,
136712,12.0
136713,6.0
136714,0.0
136715,22.0
136716,
136717,
136718,46.0
136719,
136720,0.0
136721,
136722,
136723,
136724,3.0
136725,1.0
136726,36.0
136727,20.0
136728,7.0
136729,40.0
136730,
136731,5.0
136732,50.0
136733,10.0
136734,9.0
136735,1.0
136736,19.0
136737,0.0
136738,3.0
136739,
136740,33.0
136741,0.0
136742,24.0
136743,
136744,
136745,20.0
136746,9.0
136747,24.0
136748,10.0
136749,12.0
136750,13.0
136751,10.0
136752,0.0
136753,
136754,8.0
136755,
136756,0.0
136757,1.0
136758,
136759,
136760,18.0
136761,2.0
136762,27.0
136763,55.0
136764,10.0
136765,
136766,
136767,
136768,
136769,
136770,22.0
136771,
136772,29.0
136773,49.0
136774,
136775,
136776,0.0
136777,30.0
136778,0.0
136779,0.0
136780,70.0
136781,14.0
136782,0.0
136783,
136784,0.0
136785,
136786,51.0
136787,26.0
136788,28.0
136789,
136790,48.0
136791,
136792,
136793,
136794,11.0
136795,21.0
136796,0.0
136797,25.0
136798,0.0
136799,20.0
136800,
136801,22.0
136802,4.0
136803,8.0
136804,27.0
136805,0.0
136806,6.0
136807,6.0
136808,2.0
136809,9.0
136810,16.0
136811,5.0
136812,2.0
136813,6.0
136814,
136815,
136816,
136817,24.0
136818,
136819,
136820,6.0
136821,10.0
136822,6.0
136823,7.0
136824,
136825,
136826,20.0
136827,27.0
136828,18.0
136829,
136830,0.0
136831,32.0
136832,
136833,
136834,
136835,22.0
136836,44.0
136837,18.0
136838,31.0
136839,
136840,6.0
136841,
136842,21.0
136843,
136844,27.0
136845,7.0
136846,
136847,
136848,8.0
136849,43.0
136850,42.0
136851,
136852,
136853,
136854,27.0
136855,14.0
136856,14.0
136857,17.0
136858,13.0
136859,8.0
136860,0.0
136861,0.0
136862,11.0
136863,9.0
136864,0.0
136865,
136866,
136867,
136868,
136869,0.0
136870,
136871,16.0
136872,24.0
136873,10.0
136874,10.0
136875,15.0
136876,0.0
136877,27.0
136878,0.0
136879,14.0
136880,
136881,76.0
136882,
136883,35.0
136884,69.0
136885,
136886,7.0
136887,13.0
136888,7.0
136889,10.0
136890,6.0
136891,21.0
136892,5.0
136893,5.0
136894,5.0
136895,4.0
136896,7.0
136897,2.0
136898,0.0
136899,7.0
136900,0.0
136901,6.0
136902,6.0
136903,0.0
136904,
136905,42.0
136906,5.0
136907,10.0
136908,13.0
136909,
136910,
136911,19.0
136912,
136913,45.0
136914,
136915,28.0
136916,13.0
136917,13.0
136918,10.0
136919,10.0
136920,
136921,
136922,
136923,21.0
136924,57.0
136925,30.0
136926,
136927,22.0
136928,
136929,
136930,55.0
136931,14.0
136932,6.0
136933,15.0
136934,6.0
136935,1.0
136936,6.0
136937,2.0
136938,
136939,79.0
136940,16.0
136941,19.0
136942,
136943,42.0
136944,12.0
136945,23.0
136946,16.0
136947,
136948,20.0
136949,31.0
136950,
136951,52.0
136952,
136953,79.0
136954,
136955,13.0
136956,3.0
136957,9.0
136958,0.0
136959,3.0
136960,0.0
136961,8.0
136962,20.0
136963,3.0
136964,10.0
136965,6.0
136966,4.0
136967,8.0
136968,5.0
136969,5.0
136970,1.0
136971,6.0
136972,7.0
136973,
136974,
136975,
136976,16.0
136977,26.0
136978,18.0
136979,4.0
136980,28.0
136981,
136982,
136983,
136984,
136985,
136986,0.0
136987,0.0
136988,0.0
136989,
136990,
136991,41.0
136992,14.0
136993,20.0
136994,17.0
136995,
136996,
136997,41.0
136998,
136999,43.0
137000,63.0
137001,
137002,28.0
137003,0.0
137004,25.0
137005,5.0
137006,17.0
137007,5.0
137008,26.0
137009,0.0
137010,
137011,5.0
137012,24.0
137013,
137014,3.0
137015,0.0
137016,0.0
137017,0.0
137018,1.0
137019,36.0
137020,52.0
137021,
137022,23.0
137023,17.0
137024,7.0
137025,16.0
137026,
137027,
137028,23.0
137029,28.0
137030,25.0
137031,
137032,77.0
137033,
137034,
137035,72.0
137036,
137037,
137038,
137039,0.0
137040,1.0
137041,0.0
137042,0.0
137043,0.0
137044,0.0
137045,21.0
137046,10.0
137047,9.0
137048,19.0
137049,14.0
137050,
137051,
137052,13.0
137053,13.0
137054,11.0
137055,5.0
137056,21.0
137057,11.0
137058,16.0
137059,
137060,
137061,
137062,
137063,93.0
137064,
137065,
137066,
137067,
137068,
137069,
137070,
137071,
137072,0.0
137073,
137074,76.0
137075,
137076,5.0
137077,20.0
137078,
137079,15.0
137080,13.0
137081,0.0
137082,6.0
137083,
137084,5.0
137085,22.0
137086,1.0
137087,11.0
137088,34.0
137089,
137090,
137091,5.0
137092,9.0
137093,0.0
137094,7.0
137095,7.0
137096,3.0
137097,0.0
137098,6.0
137099,14.0
137100,28.0
137101,10.0
137102,18.0
137103,
137104,0.0
137105,0.0
137106,
137107,41.0
137108,
137109,
137110,8.0
137111,0.0
137112,15.0
137113,33.0
137114,8.0
137115,10.0
137116,7.0
137117,9.0
137118,11.0
137119,10.0
137120,
137121,38.0
137122,
137123,
137124,
137125,6.0
137126,13.0
137127,21.0
137128,0.0
137129,15.0
137130,0.0
137131,1.0
137132,
137133,10.0
137134,2.0
137135,0.0
137136,17.0
137137,26.0
137138,6.0
137139,13.0
137140,9.0
137141,9.0
137142,23.0
137143,
137144,
137145,41.0
137146,
137147,
137148,37.0
137149,
137150,
137151,5.0
137152,
137153,
137154,
137155,
137156,
137157,0.0
137158,85.0
137159,
137160,41.0
137161,4.0
137162,31.0
137163,0.0
137164,16.0
137165,14.0
137166,
137167,14.0
137168,37.0
137169,3.0
137170,
137171,
137172,34.0
137173,0.0
137174,34.0
137175,
137176,
137177,6.0
137178,66.0
137179,43.0
137180,
137181,6.0
137182,6.0
137183,10.0
137184,4.0
137185,0.0
137186,13.0
137187,7.0
137188,0.0
137189,9.0
137190,0.0
137191,13.0
137192,11.0
137193,10.0
137194,11.0
137195,0.0
137196,5.0
137197,0.0
137198,7.0
137199,0.0
137200,
137201,3.0
137202,38.0
137203,16.0
137204,
137205,114.0
137206,
137207,20.0
137208,0.0
137209,
137210,41.0
137211,
137212,20.0
137213,15.0
137214,5.0
137215,28.0
137216,26.0
137217,
137218,48.0
137219,28.0
137220,0.0
137221,5.0
137222,15.0
137223,0.0
137224,4.0
137225,5.0
137226,0.0
137227,0.0
137228,
137229,32.0
137230,16.0
137231,23.0
137232,5.0
137233,25.0
137234,8.0
137235,
137236,
137237,6.0
137238,48.0
137239,51.0
137240,0.0
137241,
137242,
137243,
137244,8.0
137245,
137246,
137247,33.0
137248,
137249,
137250,33.0
137251,
137252,
137253,97.0
137254,
137255,
137256,64.0
137257,
137258,
137259,
137260,36.0
137261,13.0
137262,
137263,5.0
137264,23.0
137265,13.0
137266,16.0
137267,
137268,
137269,
137270,3.0
137271,23.0
137272,
137273,
137274,
137275,83.0
137276,11.0
137277,23.0
137278,
137279,
137280,0.0
137281,
137282,
137283,63.0
137284,
137285,
137286,4.0
137287,36.0
137288,
137289,
137290,
137291,2.0
137292,11.0
137293,15.0
137294,0.0
137295,11.0
137296,23.0
137297,3.0
137298,3.0
137299,5.0
137300,1.0
137301,5.0
137302,28.0
137303,5.0
137304,
137305,
137306,
137307,34.0
137308,62.0
137309,
137310,80.0
137311,
137312,109.0
137313,9.0
137314,
137315,17.0
137316,0.0
137317,11.0
137318,4.0
137319,27.0
137320,4.0
137321,7.0
137322,
137323,
137324,
137325,
137326,
137327,72.0
137328,
137329,
137330,
137331,
137332,
137333,
137334,
137335,3.0
137336,0.0
137337,
137338,
137339,
137340,7.0
137341,15.0
137342,14.0
137343,
137344,
137345,
137346,
137347,14.0
137348,12.0
137349,15.0
137350,10.0
137351,17.0
137352,13.0
137353,11.0
137354,13.0
137355,
137356,
137357,0.0
137358,21.0
137359,20.0
137360,21.0
137361,
137362,40.0
137363,52.0
137364,
137365,
137366,
137367,
137368,
137369,61.0
137370,14.0
137371,23.0
137372,
137373,
137374,
137375,78.0
137376,
137377,
137378,
137379,
137380,
137381,
137382,
137383,
137384,95.0
137385,
137386,
137387,15.0
137388,21.0
137389,21.0
137390,0.0
137391,27.0
137392,21.0
137393,0.0
137394,0.0
137395,
137396,71.0
137397,0.0
137398,
137399,57.0
137400,10.0
137401,2.0
137402,12.0
137403,5.0
137404,8.0
137405,
137406,2.0
137407,6.0
137408,10.0
137409,60.0
137410,0.0
137411,
137412,58.0
137413,0.0
137414,7.0
137415,0.0
137416,12.0
137417,
137418,
137419,
137420,
137421,
137422,50.0
137423,7.0
137424,
137425,77.0
137426,
137427,0.0
137428,29.0
137429,12.0
137430,35.0
137431,26.0
137432,0.0
137433,
137434,
137435,
137436,
137437,5.0
137438,1.0
137439,0.0
137440,9.0
137441,3.0
137442,7.0
137443,1.0
137444,6.0
137445,28.0
137446,
137447,
137448,20.0
137449,5.0
137450,
137451,50.0
137452,11.0
137453,10.0
137454,8.0
137455,11.0
137456,13.0
137457,7.0
137458,
137459,58.0
137460,
137461,5.0
137462,10.0
137463,6.0
137464,
137465,
137466,
137467,
137468,21.0
137469,
137470,5.0
137471,31.0
137472,
137473,
137474,
137475,13.0
137476,13.0
137477,19.0
137478,15.0
137479,13.0
137480,18.0
137481,16.0
137482,
137483,
137484,0.0
137485,2.0
137486,
137487,13.0
137488,6.0
137489,
137490,
137491,
137492,30.0
137493,
137494,
137495,19.0
137496,10.0
137497,11.0
137498,8.0
137499,
137500,
137501,
137502,
137503,3.0
137504,
137505,84.0
137506,
137507,
137508,8.0
137509,24.0
137510,3.0
137511,21.0
137512,9.0
137513,7.0
137514,8.0
137515,10.0
137516,15.0
137517,0.0
137518,7.0
137519,
137520,54.0
137521,
137522,
137523,55.0
137524,10.0
137525,7.0
137526,11.0
137527,8.0
137528,7.0
137529,14.0
137530,
137531,
137532,0.0
137533,21.0
137534,
137535,
137536,8.0
137537,
137538,
137539,34.0
137540,
137541,7.0
137542,17.0
137543,6.0
137544,9.0
137545,1.0
137546,11.0
137547,10.0
137548,14.0
137549,13.0
137550,0.0
137551,5.0
137552,10.0
137553,10.0
137554,
137555,
137556,
137557,
137558,
137559,9.0
137560,60.0
137561,
137562,
137563,
137564,
137565,34.0
137566,
137567,
137568,
137569,36.0
137570,0.0
137571,
137572,
137573,
137574,
137575,5.0
137576,12.0
137577,22.0
137578,
137579,
137580,
137581,
137582,72.0
137583,35.0
137584,
137585,
137586,
137587,37.0
137588,
137589,48.0
137590,9.0
137591,
137592,80.0
137593,30.0
137594,
137595,
137596,0.0
137597,52.0
137598,12.0
137599,10.0
137600,1.0
137601,13.0
137602,21.0
137603,7.0
137604,
137605,
137606,28.0
137607,26.0
137608,
137609,59.0
137610,12.0
137611,
137612,28.0
137613,0.0
137614,42.0
137615,
137616,33.0
137617,16.0
137618,15.0
137619,18.0
137620,13.0
137621,
137622,
137623,
137624,
137625,22.0
137626,15.0
137627,49.0
137628,
137629,13.0
137630,26.0
137631,11.0
137632,28.0
137633,
137634,63.0
137635,12.0
137636,
137637,
137638,14.0
137639,5.0
137640,6.0
137641,
137642,
137643,
137644,
137645,23.0
137646,57.0
137647,0.0
137648,0.0
137649,0.0
137650,0.0
137651,
137652,
137653,0.0
137654,
137655,
137656,
137657,
137658,38.0
137659,2.0
137660,
137661,52.0
137662,8.0
137663,
137664,
137665,
137666,0.0
137667,0.0
137668,7.0
137669,49.0
137670,34.0
137671,
137672,
137673,11.0
137674,
137675,
137676,0.0
137677,21.0
137678,26.0
137679,9.0
137680,8.0
137681,17.0
137682,0.0
137683,
137684,
137685,
137686,1.0
137687,55.0
137688,7.0
137689,10.0
137690,7.0
137691,
137692,
137693,13.0
137694,12.0
137695,13.0
137696,25.0
137697,13.0
137698,17.0
137699,18.0
137700,
137701,
137702,
137703,13.0
137704,13.0
137705,0.0
137706,7.0
137707,4.0
137708,1.0
137709,3.0
137710,0.0
137711,6.0
137712,6.0
137713,6.0
137714,4.0
137715,7.0
137716,22.0
137717,
137718,
137719,
137720,33.0
137721,35.0
137722,
137723,
137724,0.0
137725,28.0
137726,77.0
137727,
137728,
137729,0.0
137730,
137731,
137732,
137733,2.0
137734,47.0
