,biz_dt,mid,price,prodNo,dcateCd,dcateNm
495,2018-10-16 14:23:07,2518873,404000,106329551,4101182,Playstation
737,2018-10-16 15:24:14,23840113,516000,101575773,4101182,Playstation
750,2018-10-16 16:49:25,20805422,516000,101575773,4101182,Playstation
768,2018-10-16 16:53:38,13858432,516000,101575773,4101182,Playstation
640,2018-10-16 17:00:38,5012580,516000,101575773,4101182,Playstation
699,2018-10-16 17:57:10,5762897,516000,101575773,4101182,Playstation
483,2018-10-16 18:35:51,25927681,404000,106329551,4101182,Playstation
484,2018-10-16 19:00:28,6133770,404000,106329551,4101182,Playstation
365,2018-10-16 19:14:42,1373629,404000,106329551,4101182,Playstation
700,2018-10-16 19:25:38,25942155,516000,101575773,4101182,Playstation
641,2018-10-16 19:52:52,23441024,516000,101575773,4101182,Playstation
654,2018-10-16 21:14:07,17964801,516000,101575773,4101182,Playstation
757,2018-10-16 21:47:41,1684598,516000,101575773,4101182,Playstation
406,2018-10-16 22:15:21,14294372,404000,106329551,4101182,Playstation
452,2018-10-16 22:35:04,5563778,404000,106329551,4101182,Playstation
765,2018-10-16 23:07:49,3246546,516000,101575773,4101182,Playstation
453,2018-10-16 23:24:43,2896722,404000,106329551,4101182,Playstation
658,2018-10-16 23:32:10,10163049,516000,101575773,4101182,Playstation
472,2018-10-16 23:42:31,7898336,404000,106329551,4101182,Playstation
707,2018-10-17 00:26:13,25925644,516000,101575773,4101182,Playstation
701,2018-10-17 01:16:15,13858432,516000,101575773,4101182,Playstation
366,2018-10-17 01:30:56,2518873,404000,106329551,4101182,Playstation
352,2018-10-17 01:44:09,2963001,404000,106329551,4101182,Playstation
277,2018-10-17 04:10:07,4067023,516000,110079774,4101182,Playstation
438,2018-10-17 07:50:34,18052417,404000,106329551,4101182,Playstation
442,2018-10-17 07:52:47,2056555,404000,106329551,4101182,Playstation
642,2018-10-17 09:03:19,6446972,516000,101575773,4101182,Playstation
789,2018-10-17 09:21:05,25057164,516000,101575773,4101182,Playstation
790,2018-10-17 09:41:26,10164753,516000,101575773,4101182,Playstation
429,2018-10-17 10:34:18,8443306,404000,106329551,4101182,Playstation
430,2018-10-17 10:49:31,25927681,404000,106329551,4101182,Playstation
431,2018-10-17 10:50:08,1514206,404000,106329551,4101182,Playstation
462,2018-10-17 10:53:44,1502656,404000,106329551,4101182,Playstation
245,2018-10-17 11:35:27,25403884,516000,110079774,4101182,Playstation
189,2018-10-17 11:55:56,11477702,516000,110079774,4101182,Playstation
454,2018-10-17 12:56:50,25311527,404000,106329551,4101182,Playstation
190,2018-10-17 13:07:48,25617374,516000,110079774,4101182,Playstation
241,2018-10-17 13:11:21,25484646,516000,110079774,4101182,Playstation
191,2018-10-17 13:13:10,25630819,516000,110079774,4101182,Playstation
192,2018-10-17 13:15:15,25631901,516000,110079774,4101182,Playstation
228,2018-10-17 13:17:09,25623531,516000,110079774,4101182,Playstation
193,2018-10-17 13:19:25,25631923,516000,110079774,4101182,Playstation
194,2018-10-17 13:21:09,25631933,516000,110079774,4101182,Playstation
195,2018-10-17 13:22:51,25631945,516000,110079774,4101182,Playstation
196,2018-10-17 13:26:26,25631955,516000,110079774,4101182,Playstation
197,2018-10-17 13:30:43,25631967,516000,110079774,4101182,Playstation
201,2018-10-17 13:32:22,25631975,516000,110079774,4101182,Playstation
198,2018-10-17 13:33:55,25631981,516000,110079774,4101182,Playstation
254,2018-10-17 13:56:19,1685054,516000,110079774,4101182,Playstation
395,2018-10-17 14:59:16,3045298,404000,106329551,4101182,Playstation
496,2018-10-17 15:43:47,11938919,404000,106329551,4101182,Playstation
674,2018-10-17 16:22:36,1679680,516000,101575773,4101182,Playstation
184,2018-10-17 18:16:53,4177761,516000,110079774,4101182,Playstation
677,2018-10-17 18:45:50,24627325,516000,101575773,4101182,Playstation
620,2018-10-17 22:11:39,25953996,398000,101173552,4101182,Playstation
1032,2018-10-17 23:23:59,1863255,404000,109012990,4101182,Playstation
800,2018-10-17 23:55:38,12483722,516000,101575773,4101182,Playstation
461,2018-10-18 00:26:23,4798372,404000,106329551,4101182,Playstation
1055,2018-10-18 01:24:13,3886553,404000,109012990,4101182,Playstation
439,2018-10-18 01:48:11,25106553,404000,106329551,4101182,Playstation
659,2018-10-18 09:09:56,2521636,516000,101575773,4101182,Playstation
362,2018-10-18 09:49:48,25647106,404000,106329551,4101182,Playstation
383,2018-10-18 11:51:38,1624537,404000,106329551,4101182,Playstation
223,2018-10-18 12:19:30,10984371,516000,110079774,4101182,Playstation
618,2018-10-18 12:51:56,3493801,398000,101173552,4101182,Playstation
255,2018-10-18 13:29:00,21439724,516000,110079774,4101182,Playstation
232,2018-10-18 13:36:24,2286592,516000,110079774,4101182,Playstation
758,2018-10-18 14:03:08,2856912,516000,101575773,4101182,Playstation
256,2018-10-18 14:22:59,25403884,516000,110079774,4101182,Playstation
257,2018-10-18 14:26:54,25405997,516000,110079774,4101182,Playstation
172,2018-10-18 14:29:32,25617374,516000,110079774,4101182,Playstation
233,2018-10-18 14:32:47,25484646,516000,110079774,4101182,Playstation
173,2018-10-18 14:35:03,25630819,516000,110079774,4101182,Playstation
174,2018-10-18 14:37:21,25631901,516000,110079774,4101182,Playstation
202,2018-10-18 14:42:37,25623531,516000,110079774,4101182,Playstation
203,2018-10-18 14:46:20,25631923,516000,110079774,4101182,Playstation
258,2018-10-18 14:48:59,25631933,516000,110079774,4101182,Playstation
259,2018-10-18 14:51:24,25631945,516000,110079774,4101182,Playstation
367,2018-10-18 14:52:12,1499901,404000,106329551,4101182,Playstation
204,2018-10-18 14:54:55,25631955,516000,110079774,4101182,Playstation
396,2018-10-18 14:57:28,1502656,404000,106329551,4101182,Playstation
260,2018-10-18 14:58:07,25631967,516000,110079774,4101182,Playstation
497,2018-10-18 15:02:03,1514206,404000,106329551,4101182,Playstation
265,2018-10-18 15:02:20,25631975,516000,110079774,4101182,Playstation
498,2018-10-18 15:04:18,7468761,404000,106329551,4101182,Playstation
205,2018-10-18 15:04:44,25631981,516000,110079774,4101182,Playstation
473,2018-10-18 15:08:04,24254486,404000,106329551,4101182,Playstation
409,2018-10-18 18:37:01,2496918,404000,106329551,4101182,Playstation
489,2018-10-18 19:30:09,9327456,404000,106329551,4101182,Playstation
490,2018-10-18 20:41:19,17349294,404000,106329551,4101182,Playstation
246,2018-10-18 21:15:48,2649296,516000,110079774,4101182,Playstation
179,2018-10-18 22:22:29,1405731,516000,110079774,4101182,Playstation
802,2018-10-18 22:54:50,11938919,516000,101575773,4101182,Playstation
1026,2018-10-18 23:24:31,6374814,404000,109012990,4101182,Playstation
140,2018-10-19 01:11:34,16649050,410000,101576275,4101182,Playstation
716,2018-10-19 01:29:32,5882672,516000,101575773,4101182,Playstation
175,2018-10-19 07:19:00,25942151,516000,110079774,4101182,Playstation
801,2018-10-19 09:21:45,3838130,516000,101575773,4101182,Playstation
287,2018-10-19 09:34:10,22905128,516000,110079774,4101182,Playstation
703,2018-10-19 10:17:36,1546655,516000,101575773,4101182,Playstation
218,2018-10-19 10:43:05,5716741,516000,110079774,4101182,Playstation
219,2018-10-19 11:12:36,5820732,516000,110079774,4101182,Playstation
397,2018-10-19 13:09:06,24645496,404000,106329551,4101182,Playstation
298,2018-10-19 14:22:44,1800188,516000,110079774,4101182,Playstation
247,2018-10-19 16:37:53,2487101,516000,110079774,4101182,Playstation
1028,2018-10-19 18:22:45,2271383,404000,109012990,4101182,Playstation
295,2018-10-19 20:25:09,25974448,516000,110079774,4101182,Playstation
432,2018-10-19 21:08:46,25947094,404000,106329551,4101182,Playstation
210,2018-10-19 22:35:54,25942151,516000,110079774,4101182,Playstation
139,2018-10-20 01:32:34,23286554,410000,101576275,4101182,Playstation
224,2018-10-20 11:23:31,4016279,516000,110079774,4101182,Playstation
1018,2018-10-20 16:49:52,25973359,404000,109012990,4101182,Playstation
398,2018-10-20 17:26:12,1032048,404000,106329551,4101182,Playstation
206,2018-10-20 18:25:06,25951761,516000,110079774,4101182,Playstation
169,2018-10-20 18:40:35,25951761,516000,110079774,4101182,Playstation
1029,2018-10-20 21:22:36,11989916,404000,109012990,4101182,Playstation
176,2018-10-20 23:09:05,25942151,516000,110079774,4101182,Playstation
278,2018-10-21 00:22:02,1175434,516000,110079774,4101182,Playstation
211,2018-10-21 14:05:00,25951761,516000,110079774,4101182,Playstation
412,2018-10-21 16:00:51,2518873,404000,106329551,4101182,Playstation
377,2018-10-21 16:16:18,2963001,404000,106329551,4101182,Playstation
251,2018-10-21 18:29:38,4357076,516000,110079774,4101182,Playstation
185,2018-10-21 19:54:32,4357076,516000,110079774,4101182,Playstation
279,2018-10-21 19:59:46,1399928,516000,110079774,4101182,Playstation
1039,2018-10-21 20:13:53,7825405,404000,109012990,4101182,Playstation
385,2018-10-21 21:14:24,13485503,404000,106329551,4101182,Playstation
410,2018-10-21 23:21:53,10419450,404000,106329551,4101182,Playstation
411,2018-10-21 23:26:43,8443306,404000,106329551,4101182,Playstation
433,2018-10-21 23:31:35,1624537,404000,106329551,4101182,Playstation
434,2018-10-21 23:52:53,23367482,404000,106329551,4101182,Playstation
435,2018-10-22 00:37:16,15173167,404000,106329551,4101182,Playstation
446,2018-10-22 00:43:41,2056555,404000,106329551,4101182,Playstation
491,2018-10-22 00:46:33,5331420,404000,106329551,4101182,Playstation
492,2018-10-22 00:52:13,23825949,404000,106329551,4101182,Playstation
485,2018-10-22 01:30:11,2518873,404000,106329551,4101182,Playstation
426,2018-10-22 01:32:09,2963001,404000,106329551,4101182,Playstation
447,2018-10-22 02:29:50,8055777,404000,106329551,4101182,Playstation
463,2018-10-22 08:38:54,5458993,404000,106329551,4101182,Playstation
474,2018-10-22 09:24:27,1032048,404000,106329551,4101182,Playstation
464,2018-10-22 09:50:43,25927681,404000,106329551,4101182,Playstation
225,2018-10-22 10:55:34,25951761,516000,110079774,4101182,Playstation
455,2018-10-22 12:33:05,22085663,404000,106329551,4101182,Playstation
266,2018-10-22 13:08:28,15538617,516000,110079774,4101182,Playstation
436,2018-10-22 13:48:55,2571094,404000,106329551,4101182,Playstation
1037,2018-10-22 13:59:34,2391845,404000,109012990,4101182,Playstation
263,2018-10-22 14:08:57,21498441,516000,110079774,4101182,Playstation
267,2018-10-22 14:11:33,21498441,516000,110079774,4101182,Playstation
268,2018-10-22 14:30:43,21498441,516000,110079774,4101182,Playstation
269,2018-10-22 14:46:29,17103137,516000,110079774,4101182,Playstation
985,2018-10-22 19:03:38,16467940,404000,109012990,4101182,Playstation
548,2018-10-22 19:15:41,7148588,515000,101547193,4101182,Playstation
504,2018-10-22 19:15:59,14024498,404000,106329551,4101182,Playstation
480,2018-10-22 21:20:51,13180636,404000,106329551,4101182,Playstation
374,2018-10-22 21:40:29,3080335,404000,106329551,4101182,Playstation
481,2018-10-22 22:02:51,15747690,404000,106329551,4101182,Playstation
375,2018-10-22 22:13:05,1373629,404000,106329551,4101182,Playstation
423,2018-10-22 22:21:17,18052417,404000,106329551,4101182,Playstation
546,2018-10-22 23:20:05,4624161,515000,101547193,4101182,Playstation
376,2018-10-22 23:35:55,3278728,404000,106329551,4101182,Playstation
541,2018-10-22 23:48:38,1950429,515000,101547193,4101182,Playstation
549,2018-10-23 00:14:37,2690388,515000,101547193,4101182,Playstation
456,2018-10-23 00:32:57,12157035,404000,106329551,4101182,Playstation
207,2018-10-23 09:08:21,3803977,516000,110079774,4101182,Playstation
440,2018-10-23 10:33:06,2580339,404000,106329551,4101182,Playstation
738,2018-10-23 10:48:08,2700885,516000,101575773,4101182,Playstation
220,2018-10-23 11:32:24,12796162,516000,110079774,4101182,Playstation
292,2018-10-23 11:59:09,2428924,516000,110079774,4101182,Playstation
559,2018-10-23 11:59:09,2428924,410000,102052939,4101182,Playstation
771,2018-10-23 12:35:39,4982044,516000,101575773,4101182,Playstation
660,2018-10-23 14:39:20,12284452,516000,101575773,4101182,Playstation
475,2018-10-23 15:01:40,17193684,404000,106329551,4101182,Playstation
644,2018-10-23 15:49:15,9458140,516000,101575773,4101182,Playstation
444,2018-10-23 16:55:26,7067567,404000,106329551,4101182,Playstation
645,2018-10-23 17:29:54,22430190,516000,101575773,4101182,Playstation
1056,2018-10-23 19:15:44,3493190,404000,109012990,4101182,Playstation
759,2018-10-23 19:41:16,7752903,516000,101575773,4101182,Playstation
384,2018-10-23 21:22:14,8839781,404000,106329551,4101182,Playstation
779,2018-10-23 21:33:20,21699187,516000,101575773,4101182,Playstation
678,2018-10-23 23:39:43,3642461,516000,101575773,4101182,Playstation
422,2018-10-24 00:15:21,7067567,404000,106329551,4101182,Playstation
728,2018-10-24 01:25:46,4775067,516000,101575773,4101182,Playstation
562,2018-10-24 02:26:26,3861681,410000,102052939,4101182,Playstation
180,2018-10-24 02:31:01,3861681,516000,110079774,4101182,Playstation
761,2018-10-24 05:24:30,3642461,516000,101575773,4101182,Playstation
739,2018-10-24 06:14:47,9029047,516000,101575773,4101182,Playstation
720,2018-10-24 09:42:27,14671246,516000,101575773,4101182,Playstation
721,2018-10-24 10:02:37,7752903,516000,101575773,4101182,Playstation
646,2018-10-24 10:26:04,19671534,516000,101575773,4101182,Playstation
476,2018-10-24 10:37:02,22479995,404000,106329551,4101182,Playstation
648,2018-10-24 11:02:22,3143021,516000,101575773,4101182,Playstation
686,2018-10-24 11:06:07,4291392,516000,101575773,4101182,Playstation
252,2018-10-24 11:06:21,1385068,516000,110079774,4101182,Playstation
998,2018-10-24 12:33:09,2520677,404000,109012990,4101182,Playstation
270,2018-10-24 13:17:52,12116572,516000,110079774,4101182,Playstation
181,2018-10-24 13:22:14,2796655,516000,110079774,4101182,Playstation
271,2018-10-24 14:12:38,19805580,516000,110079774,4101182,Playstation
272,2018-10-24 14:17:05,19805580,516000,110079774,4101182,Playstation
769,2018-10-24 14:19:16,13348397,516000,101575773,4101182,Playstation
753,2018-10-24 14:38:30,16457928,516000,101575773,4101182,Playstation
780,2018-10-24 15:24:43,13677110,516000,101575773,4101182,Playstation
353,2018-10-24 16:22:12,15173167,404000,106329551,4101182,Playstation
354,2018-10-24 16:31:34,1624537,404000,106329551,4101182,Playstation
355,2018-10-24 16:33:20,2056555,404000,106329551,4101182,Playstation
673,2018-10-24 16:34:54,3509638,516000,101575773,4101182,Playstation
1027,2018-10-24 16:48:52,4717602,404000,109012990,4101182,Playstation
280,2018-10-24 16:48:52,4717602,516000,110079774,4101182,Playstation
486,2018-10-24 16:51:32,18052417,404000,106329551,4101182,Playstation
457,2018-10-24 16:57:37,9218622,404000,106329551,4101182,Playstation
1040,2018-10-24 17:10:03,4717602,404000,109012990,4101182,Playstation
186,2018-10-24 17:10:03,4717602,516000,110079774,4101182,Playstation
990,2018-10-24 18:09:47,11938919,404000,109012990,4101182,Playstation
242,2018-10-24 23:01:49,24986854,516000,110079774,4101182,Playstation
238,2018-10-24 23:33:25,2421559,516000,110079774,4101182,Playstation
226,2018-10-24 23:35:57,2421559,516000,110079774,4101182,Playstation
565,2018-10-24 23:57:12,3034254,410000,102052939,4101182,Playstation
560,2018-10-25 00:31:22,1447835,410000,102052939,4101182,Playstation
293,2018-10-25 00:31:22,1447835,516000,110079774,4101182,Playstation
722,2018-10-25 02:17:56,8027803,516000,101575773,4101182,Playstation
243,2018-10-25 09:51:35,5970934,516000,110079774,4101182,Playstation
273,2018-10-25 12:18:55,5641309,516000,110079774,4101182,Playstation
564,2018-10-25 12:34:17,25907340,410000,102052939,4101182,Playstation
770,2018-10-25 13:15:42,23613953,516000,101575773,4101182,Playstation
691,2018-10-25 13:19:10,23613953,516000,101575773,4101182,Playstation
499,2018-10-25 14:13:37,25947767,404000,106329551,4101182,Playstation
482,2018-10-25 15:18:38,22680393,404000,106329551,4101182,Playstation
1057,2018-10-25 15:22:56,3478773,404000,109012990,4101182,Playstation
1012,2018-10-25 16:43:42,4552880,404000,109012990,4101182,Playstation
1007,2018-10-25 17:47:25,25875491,404000,109012990,4101182,Playstation
679,2018-10-25 18:12:05,24845306,516000,101575773,4101182,Playstation
791,2018-10-25 21:06:28,17900517,516000,101575773,4101182,Playstation
1157,2018-10-25 22:39:51,3063768,578000,122666139,4101182,Playstation
441,2018-10-25 22:46:03,4968966,404000,106329551,4101182,Playstation
1143,2018-10-25 23:37:34,2209047,578000,122666139,4101182,Playstation
1131,2018-10-26 00:12:23,1054955,578000,122666139,4101182,Playstation
1132,2018-10-26 00:37:56,26085733,578000,122666139,4101182,Playstation
1145,2018-10-26 00:39:33,10074378,578000,122666139,4101182,Playstation
1146,2018-10-26 00:49:11,26085729,578000,122666139,4101182,Playstation
1115,2018-10-26 01:32:04,10074378,578000,122666139,4101182,Playstation
1114,2018-10-26 02:52:47,10074378,578000,122666139,4101182,Playstation
199,2018-10-26 04:56:26,9864353,516000,110079774,4101182,Playstation
1100,2018-10-26 07:25:08,19436291,578000,122666139,4101182,Playstation
1121,2018-10-26 07:34:07,20866022,578000,122666139,4101182,Playstation
1125,2018-10-26 07:42:22,22235593,578000,122666139,4101182,Playstation
1126,2018-10-26 07:58:29,12634160,578000,122666139,4101182,Playstation
1101,2018-10-26 08:11:02,18124583,578000,122666139,4101182,Playstation
1102,2018-10-26 08:17:37,25860126,578000,122666139,4101182,Playstation
1140,2018-10-26 08:38:40,4255222,578000,122666139,4101182,Playstation
1141,2018-10-26 08:42:27,4454419,578000,122666139,4101182,Playstation
1103,2018-10-26 08:42:30,19560019,578000,122666139,4101182,Playstation
1104,2018-10-26 08:44:20,14081166,578000,122666139,4101182,Playstation
1127,2018-10-26 09:03:37,14063050,578000,122666139,4101182,Playstation
1128,2018-10-26 09:11:04,1320308,578000,122666139,4101182,Playstation
1129,2018-10-26 09:24:08,11860239,578000,122666139,4101182,Playstation
1151,2018-10-26 09:28:36,14977762,578000,122666139,4101182,Playstation
1142,2018-10-26 09:36:24,14216186,578000,122666139,4101182,Playstation
1152,2018-10-26 09:36:30,5144728,578000,122666139,4101182,Playstation
1153,2018-10-26 09:37:52,26087405,578000,122666139,4101182,Playstation
1130,2018-10-26 09:38:00,5144728,578000,122666139,4101182,Playstation
1113,2018-10-26 09:38:28,2617190,578000,122666139,4101182,Playstation
989,2018-10-26 09:56:38,12933637,404000,109012990,4101182,Playstation
561,2018-10-26 09:58:10,12933637,410000,102052939,4101182,Playstation
294,2018-10-26 10:22:24,4073246,516000,110079774,4101182,Playstation
633,2018-10-26 11:50:06,2831451,516000,101575773,4101182,Playstation
993,2018-10-26 11:51:44,25186783,404000,109012990,4101182,Playstation
1058,2018-10-26 11:52:17,6182170,404000,109012990,4101182,Playstation
239,2018-10-26 12:13:47,2831451,516000,110079774,4101182,Playstation
1156,2018-10-26 12:23:57,3477509,578000,122666139,4101182,Playstation
980,2018-10-26 12:44:32,1550240,404000,109012990,4101182,Playstation
215,2018-10-26 12:45:50,2793604,516000,110079774,4101182,Playstation
1059,2018-10-26 12:47:47,25327711,404000,109012990,4101182,Playstation
1019,2018-10-26 12:50:06,25327711,404000,109012990,4101182,Playstation
1020,2018-10-26 12:51:41,1550240,404000,109012990,4101182,Playstation
1137,2018-10-26 13:34:34,21830174,578000,122666139,4101182,Playstation
1138,2018-10-26 14:03:18,6078178,578000,122666139,4101182,Playstation
177,2018-10-26 14:07:41,3051295,516000,110079774,4101182,Playstation
1144,2018-10-26 14:28:33,3284769,578000,122666139,4101182,Playstation
216,2018-10-26 14:33:02,3051295,516000,110079774,4101182,Playstation
178,2018-10-26 14:37:06,3051295,516000,110079774,4101182,Playstation
1139,2018-10-26 14:38:07,4462763,578000,122666139,4101182,Playstation
234,2018-10-26 14:45:52,3051295,516000,110079774,4101182,Playstation
1133,2018-10-26 14:58:37,25544516,578000,122666139,4101182,Playstation
1134,2018-10-26 15:16:52,2764077,578000,122666139,4101182,Playstation
1105,2018-10-26 15:32:54,13682894,578000,122666139,4101182,Playstation
1111,2018-10-26 15:51:27,19106084,578000,122666139,4101182,Playstation
1106,2018-10-26 16:00:31,1195715,578000,122666139,4101182,Playstation
1107,2018-10-26 16:16:54,1858268,578000,122666139,4101182,Playstation
1112,2018-10-26 16:27:19,4853296,578000,122666139,4101182,Playstation
288,2018-10-26 16:30:40,3174619,516000,110079774,4101182,Playstation
1158,2018-10-26 16:34:40,26087399,578000,122666139,4101182,Playstation
1159,2018-10-26 17:02:39,16020901,578000,122666139,4101182,Playstation
1108,2018-10-26 17:10:18,3428409,578000,122666139,4101182,Playstation
1149,2018-10-26 17:20:16,3448823,578000,122666139,4101182,Playstation
1109,2018-10-26 17:27:23,1000319,578000,122666139,4101182,Playstation
1098,2018-10-26 17:36:17,5785081,578000,122666139,4101182,Playstation
1110,2018-10-26 17:39:57,24111370,578000,122666139,4101182,Playstation
1135,2018-10-26 17:40:35,5785081,578000,122666139,4101182,Playstation
1136,2018-10-26 17:45:06,4268200,578000,122666139,4101182,Playstation
1099,2018-10-26 18:00:39,18315485,578000,122666139,4101182,Playstation
487,2018-10-26 18:27:17,6032870,404000,106329551,4101182,Playstation
1150,2018-10-26 18:32:38,8946399,578000,122666139,4101182,Playstation
1008,2018-10-26 18:33:26,14699994,404000,109012990,4101182,Playstation
665,2018-10-26 19:24:47,2686826,516000,101575773,4101182,Playstation
1116,2018-10-26 19:54:50,26091264,578000,122666139,4101182,Playstation
1122,2018-10-26 20:02:02,2181643,578000,122666139,4101182,Playstation
1117,2018-10-26 20:09:18,9729828,578000,122666139,4101182,Playstation
1160,2018-10-26 20:13:34,3716202,578000,122666139,4101182,Playstation
1123,2018-10-26 20:14:33,26091486,578000,122666139,4101182,Playstation
724,2018-10-26 20:16:57,24245721,516000,101575773,4101182,Playstation
1118,2018-10-26 20:35:43,6230337,578000,122666139,4101182,Playstation
1119,2018-10-26 20:57:19,26087148,578000,122666139,4101182,Playstation
1120,2018-10-26 21:03:15,15443204,578000,122666139,4101182,Playstation
1124,2018-10-26 21:08:15,26091762,578000,122666139,4101182,Playstation
1147,2018-10-26 21:26:27,22299516,578000,122666139,4101182,Playstation
981,2018-10-27 10:23:22,1469030,404000,109012990,4101182,Playstation
488,2018-10-27 15:43:03,5006258,404000,106329551,4101182,Playstation
138,2018-10-27 17:40:24,24405523,410000,101576275,4101182,Playstation
505,2018-10-27 19:46:46,7646106,404000,106329551,4101182,Playstation
781,2018-10-27 21:14:17,14000915,516000,101575773,4101182,Playstation
1013,2018-10-27 23:09:46,26093120,404000,109012990,4101182,Playstation
437,2018-10-27 23:12:23,16037234,404000,106329551,4101182,Playstation
468,2018-10-27 23:37:51,8942918,404000,106329551,4101182,Playstation
1194,2018-10-27 23:38:25,12578798,394000,101575584,4101182,Playstation
308,2018-10-27 23:49:19,12578798,402000,105241260,4101182,Playstation
356,2018-10-28 02:00:05,8631530,404000,106329551,4101182,Playstation
746,2018-10-28 10:09:26,1820315,516000,101575773,4101182,Playstation
386,2018-10-28 11:42:37,2518873,404000,106329551,4101182,Playstation
400,2018-10-28 11:44:06,2963001,404000,106329551,4101182,Playstation
387,2018-10-28 12:24:23,15931021,404000,106329551,4101182,Playstation
731,2018-10-28 18:19:33,10806447,516000,101575773,4101182,Playstation
424,2018-10-28 21:01:37,23998534,404000,106329551,4101182,Playstation
796,2018-10-28 21:07:29,1263307,516000,101575773,4101182,Playstation
425,2018-10-28 21:09:24,7067567,404000,106329551,4101182,Playstation
558,2018-10-28 21:57:29,7009338,410000,102052939,4101182,Playstation
448,2018-10-28 22:52:03,4961745,404000,106329551,4101182,Playstation
401,2018-10-29 01:08:44,7067567,404000,106329551,4101182,Playstation
402,2018-10-29 02:18:04,2224851,404000,106329551,4101182,Playstation
459,2018-10-29 11:00:43,6783734,404000,106329551,4101182,Playstation
643,2018-10-29 11:20:35,20472667,516000,101575773,4101182,Playstation
465,2018-10-29 11:48:27,2963001,404000,106329551,4101182,Playstation
466,2018-10-29 11:52:29,2963001,404000,106329551,4101182,Playstation
467,2018-10-29 11:54:15,2518873,404000,106329551,4101182,Playstation
708,2018-10-29 12:50:09,25888772,516000,101575773,4101182,Playstation
307,2018-10-29 13:03:59,9554346,402000,105241260,4101182,Playstation
634,2018-10-29 15:06:41,1806693,516000,101575773,4101182,Playstation
137,2018-10-29 16:13:34,3370666,410000,101576275,4101182,Playstation
680,2018-10-29 19:38:15,1130967,516000,101575773,4101182,Playstation
675,2018-10-29 20:51:39,4867762,516000,101575773,4101182,Playstation
704,2018-10-29 23:22:03,26112356,516000,101575773,4101182,Playstation
782,2018-10-30 08:52:21,26108865,516000,101575773,4101182,Playstation
804,2018-10-30 10:42:59,9193863,516000,101575773,4101182,Playstation
882,2018-10-30 11:28:16,8204951,924000,122994862,4101182,Playstation
797,2018-10-30 11:39:21,25969346,516000,101575773,4101182,Playstation
747,2018-10-30 13:10:58,26113023,516000,101575773,4101182,Playstation
884,2018-10-30 13:51:52,26115698,924000,122994862,4101182,Playstation
1181,2018-10-30 20:15:51,10063357,140000,101013086,4101182,Playstation
705,2018-10-30 20:38:54,17842743,516000,101575773,4101182,Playstation
136,2018-10-30 22:41:53,26119333,410000,101576275,4101182,Playstation
783,2018-10-30 23:18:06,1405344,516000,101575773,4101182,Playstation
141,2018-10-31 06:35:53,25719172,410000,101576275,4101182,Playstation
666,2018-10-31 11:47:31,8326828,516000,101575773,4101182,Playstation
726,2018-10-31 15:19:54,21260269,516000,101575773,4101182,Playstation
501,2018-10-31 16:52:25,8288408,404000,106329551,4101182,Playstation
683,2018-10-31 17:48:19,2439504,516000,101575773,4101182,Playstation
477,2018-10-31 20:26:20,11673441,404000,106329551,4101182,Playstation
478,2018-10-31 20:52:57,11908748,404000,106329551,4101182,Playstation
774,2018-10-31 21:17:32,2847648,516000,101575773,4101182,Playstation
458,2018-10-31 21:57:28,8177566,404000,106329551,4101182,Playstation
792,2018-10-31 22:39:46,5081227,516000,101575773,4101182,Playstation
883,2018-10-31 23:27:30,13672363,924000,122994862,4101182,Playstation
427,2018-10-31 23:47:51,18464412,404000,106329551,4101182,Playstation
