,time
239420,24.0
239423,22.0
239424,22.0
239425,24.0
239426,9.0
239427,15.0
239428,19.0
239429,14.0
239431,23.0
239432,91.0
239433,25.0
239435,98.0
239437,31.0
239438,31.0
239440,41.0
239441,30.0
239442,3.0
239443,30.0
239445,42.0
239446,11.0
239448,17.0
239449,23.0
239450,62.0
239451,37.0
239455,102.0
239456,16.0
239459,15.0
239460,2.0
239462,16.0
239463,52.0
239466,26.0
239467,19.0
239469,13.0
239471,32.0
239472,24.0
239473,65.0
239474,18.0
239475,23.0
239476,3.0
239482,54.0
239484,1.0
239487,25.0
239489,19.0
239491,34.0
239493,30.0
239495,40.0
239497,35.0
239500,26.0
239503,20.0
239504,22.0
239505,31.0
239506,37.0
239510,59.0
239518,46.0
239519,11.0
239520,77.0
239521,20.0
239523,22.0
239524,3.0
239525,23.0
239526,1.0
239527,50.0
239529,12.0
239530,33.0
239531,5.0
239533,18.0
239535,30.0
239536,90.0
239539,137.0
239543,58.0
239544,101.0
239545,4.0
239547,44.0
239548,25.0
239549,45.0
239551,134.0
239555,109.0
239556,59.0
239560,127.0
239563,17.0
239565,59.0
239567,171.0
239569,1.0
239570,7.0
239571,25.0
239572,16.0
239573,11.0
239574,66.0
239575,28.0
239576,13.0
239578,54.0
239580,53.0
239581,17.0
239582,40.0
239584,28.0
239585,23.0
239586,22.0
239587,48.0
239588,35.0
239591,21.0
239592,25.0
239595,85.0
239596,18.0
239599,19.0
239600,42.0
239601,39.0
239602,45.0
239604,30.0
239605,30.0
239607,9.0
239608,92.0
239612,34.0
239615,27.0
239616,122.0
239618,11.0
239619,32.0
239620,47.0
239621,31.0
239623,52.0
239624,6.0
239625,47.0
239626,50.0
239629,11.0
239630,18.0
239631,2.0
239632,10.0
239633,8.0
239634,17.0
239635,17.0
239636,14.0
239637,27.0
239642,26.0
239643,60.0
239644,27.0
239645,30.0
239647,18.0
239649,41.0
239653,11.0
239654,25.0
239655,17.0
239656,22.0
239658,32.0
239660,9.0
239661,35.0
239662,68.0
239664,131.0
239666,25.0
239667,25.0
239668,26.0
239670,18.0
239671,51.0
239672,2.0
239673,36.0
239674,22.0
239678,60.0
239679,38.0
239682,16.0
239686,26.0
239688,73.0
239689,1.0
239691,129.0
239693,136.0
239697,17.0
239698,35.0
239699,14.0
239700,26.0
239701,56.0
239704,102.0
239707,41.0
239708,39.0
239709,31.0
239711,25.0
239712,64.0
239713,51.0
239715,79.0
239716,66.0
239719,2.0
239720,14.0
239721,9.0
239722,12.0
239724,40.0
239725,17.0
239726,18.0
239728,37.0
239729,18.0
239732,93.0
239736,82.0
239737,34.0
239738,28.0
239740,25.0
239741,117.0
239743,19.0
239744,69.0
239745,56.0
239747,46.0
239749,15.0
239750,36.0
239751,22.0
239752,75.0
239756,8.0
239758,22.0
239759,10.0
239760,13.0
239761,2.0
239762,1.0
239763,30.0
239764,6.0
239765,13.0
239766,27.0
239767,12.0
239771,17.0
239772,76.0
239773,3.0
239774,71.0
239776,27.0
239777,18.0
239778,97.0
239780,32.0
239781,45.0
239783,10.0
239784,64.0
239785,25.0
239786,67.0
239789,16.0
239790,17.0
239792,38.0
239793,25.0
239794,33.0
239795,26.0
239796,36.0
239799,23.0
239800,6.0
239801,5.0
239804,15.0
239805,45.0
239806,60.0
239808,109.0
239810,27.0
239811,31.0
239812,34.0
239813,23.0
239814,12.0
239815,5.0
239816,24.0
239819,69.0
239820,32.0
239822,41.0
239823,57.0
239824,1.0
239825,34.0
239827,40.0
239830,35.0
239831,52.0
239833,47.0
239834,11.0
239835,23.0
239838,72.0
239839,56.0
239841,34.0
239842,22.0
239843,6.0
239844,14.0
239845,20.0
239846,14.0
239847,13.0
239848,9.0
239849,13.0
239850,7.0
239851,11.0
239859,24.0
239860,13.0
239862,43.0
239866,96.0
239867,37.0
239869,38.0
239871,14.0
239872,16.0
239874,29.0
239875,18.0
239876,34.0
239877,12.0
239879,44.0
239880,31.0
239882,37.0
239883,47.0
239886,72.0
239888,56.0
239892,78.0
239895,130.0
239897,18.0
239898,30.0
239899,41.0
239900,21.0
239901,38.0
239903,11.0
239904,12.0
239905,21.0
239906,8.0
239907,17.0
239908,84.0
239911,17.0
239912,31.0
239914,66.0
239915,103.0
239917,117.0
239920,41.0
239922,46.0
239923,15.0
239924,20.0
239925,23.0
239927,106.0
239929,121.0
239930,45.0
239932,41.0
239933,44.0
239937,25.0
239938,32.0
239939,22.0
239940,17.0
239941,17.0
239943,20.0
239944,4.0
239947,32.0
239948,29.0
239950,62.0
239952,18.0
239953,31.0
239954,38.0
239958,50.0
239959,22.0
239960,28.0
239961,22.0
239963,8.0
239964,67.0
239965,94.0
239969,24.0
239970,23.0
239971,15.0
239972,23.0
239973,22.0
239974,23.0
239975,23.0
239978,20.0
239979,18.0
239980,23.0
239981,18.0
239982,31.0
239983,32.0
239985,40.0
239986,18.0
239987,35.0
239989,28.0
239990,37.0
239995,65.0
239996,24.0
239997,62.0
239999,73.0
240000,54.0
240001,18.0
240003,99.0
240006,153.0
240010,104.0
240013,23.0
240014,115.0
240017,18.0
240018,93.0
240019,4.0
240023,87.0
240024,22.0
240026,9.0
240027,8.0
240028,36.0
240029,33.0
240030,8.0
240031,30.0
240032,30.0
240033,13.0
240037,20.0
240038,10.0
240039,30.0
240041,149.0
240044,55.0
240045,43.0
240049,90.0
240050,68.0
240052,46.0
240053,15.0
240054,38.0
240058,55.0
240059,45.0
240062,82.0
240065,145.0
240071,71.0
240072,25.0
240073,20.0
240074,17.0
240076,96.0
240078,108.0
240080,41.0
240081,48.0
240082,72.0
240084,10.0
240085,14.0
240086,6.0
240087,33.0
240088,29.0
240089,30.0
240090,26.0
240094,20.0
240095,24.0
240096,12.0
240097,38.0
240099,6.0
240100,5.0
240101,39.0
240103,49.0
240104,107.0
240107,23.0
240108,28.0
240111,34.0
240112,110.0
240114,2.0
240116,59.0
240117,30.0
240118,54.0
240120,11.0
240121,6.0
240122,41.0
240123,34.0
240124,28.0
240125,33.0
240128,67.0
240130,37.0
240131,56.0
240134,1.0
240135,48.0
240136,58.0
240137,47.0
240139,22.0
240140,22.0
240141,24.0
240142,49.0
240143,12.0
240145,50.0
240146,9.0
240147,23.0
240149,41.0
240151,26.0
240152,29.0
240153,24.0
240154,29.0
240155,40.0
240156,8.0
240159,26.0
240160,46.0
240162,27.0
240166,15.0
240167,7.0
240168,17.0
240170,3.0
240175,49.0
240177,1.0
240178,53.0
240179,22.0
240181,23.0
240182,21.0
240183,48.0
240184,3.0
240185,30.0
240187,42.0
240189,127.0
240190,43.0
240193,21.0
240195,39.0
240197,34.0
240198,67.0
240200,21.0
240202,32.0
240203,37.0
240204,1.0
240205,55.0
240209,150.0
240211,83.0
240212,38.0
240213,12.0
240217,26.0
240218,90.0
240219,34.0
240221,59.0
240222,28.0
240224,35.0
240225,80.0
240227,35.0
240229,151.0
240232,18.0
240233,15.0
240234,15.0
240235,19.0
240236,22.0
240237,18.0
240238,22.0
240239,16.0
240241,74.0
240246,103.0
240248,16.0
240249,72.0
240250,50.0
240252,17.0
240254,102.0
240255,38.0
240257,82.0
240258,37.0
240259,13.0
240261,73.0
240262,12.0
240263,30.0
240264,2.0
240265,5.0
240267,19.0
240268,46.0
240269,11.0
240270,18.0
240271,49.0
240274,32.0
240275,63.0
240278,59.0
240279,36.0
240282,17.0
240284,29.0
240285,29.0
240286,40.0
240287,29.0
240288,24.0
240290,45.0
240291,22.0
240292,40.0
240293,16.0
240294,12.0
240295,14.0
240296,1.0
240297,7.0
240300,30.0
240301,35.0
240302,16.0
240303,15.0
240304,17.0
240305,31.0
240306,17.0
240309,53.0
240310,35.0
240311,37.0
240314,17.0
240315,14.0
240316,49.0
240317,33.0
240318,55.0
240321,4.0
240322,157.0
240331,61.0
240332,32.0
240333,28.0
240334,15.0
240335,26.0
240337,69.0
240338,69.0
240339,17.0
240340,5.0
240342,94.0
240345,85.0
240346,26.0
240348,97.0
240351,26.0
240352,17.0
240353,46.0
240354,29.0
240357,11.0
240358,37.0
240359,4.0
240360,44.0
240362,57.0
240366,88.0
240368,32.0
240369,26.0
240370,53.0
240371,17.0
240372,14.0
240374,96.0
240379,160.0
240381,25.0
240382,99.0
240391,36.0
240392,42.0
240393,92.0
240395,22.0
240396,14.0
240397,21.0
240398,15.0
240400,1.0
240401,20.0
240402,16.0
240403,60.0
240405,17.0
240406,10.0
240409,20.0
240410,142.0
240412,23.0
240414,1.0
240417,49.0
240418,13.0
240419,29.0
240420,15.0
240421,11.0
240422,42.0
240423,4.0
240425,39.0
240426,28.0
240427,33.0
240428,21.0
240429,20.0
240430,21.0
240433,8.0
240434,15.0
240435,124.0
240438,32.0
240439,27.0
240440,33.0
240441,7.0
240442,40.0
240444,41.0
240445,61.0
240447,17.0
240448,25.0
240449,13.0
240450,20.0
240451,15.0
240452,13.0
240453,20.0
240454,15.0
240455,20.0
240457,108.0
240459,151.0
240463,114.0
240466,38.0
240467,104.0
240469,28.0
240470,25.0
240472,16.0
240474,95.0
240475,10.0
240477,12.0
240478,8.0
240479,13.0
240481,29.0
240482,34.0
240483,106.0
240485,73.0
240486,48.0
240487,17.0
240489,16.0
240490,80.0
240493,107.0
240496,21.0
240497,21.0
240498,32.0
240499,17.0
240500,15.0
240501,38.0
240502,17.0
240506,155.0
240509,9.0
240510,137.0
240512,96.0
240514,24.0
240515,49.0
240517,26.0
240522,124.0
240523,11.0
240524,12.0
240527,44.0
240528,44.0
240529,27.0
240530,14.0
240531,17.0
240532,13.0
240534,98.0
240535,72.0
240537,24.0
240538,138.0
240541,17.0
240545,37.0
240546,3.0
240547,58.0
240548,31.0
240549,3.0
240550,30.0
240555,68.0
240556,19.0
240560,103.0
240562,18.0
240563,46.0
240564,51.0
240565,10.0
240566,19.0
240568,22.0
240570,79.0
240572,15.0
240574,13.0
240575,93.0
240576,35.0
240578,123.0
240582,41.0
240583,54.0
240584,18.0
240586,12.0
240588,29.0
240592,26.0
240593,30.0
240594,66.0
240596,46.0
240600,35.0
240602,147.0
240604,49.0
240605,111.0
240608,17.0
240609,85.0
240611,49.0
240612,20.0
240614,16.0
240615,8.0
240617,22.0
240618,9.0
240619,127.0
240621,26.0
240622,24.0
240624,108.0
240625,32.0
240627,52.0
240628,4.0
240635,30.0
240636,36.0
240637,55.0
240638,32.0
240641,24.0
240643,105.0
240647,144.0
240648,20.0
240651,40.0
240653,64.0
240659,135.0
240661,73.0
240662,95.0
240666,138.0
240668,56.0
240669,28.0
240670,22.0
240671,15.0
240672,11.0
240673,10.0
240675,22.0
240676,81.0
240677,17.0
240678,44.0
240680,24.0
240683,40.0
240684,63.0
240685,30.0
240686,21.0
240689,16.0
240690,63.0
240691,53.0
240692,36.0
240694,14.0
240697,64.0
240698,41.0
240699,41.0
240700,17.0
240703,21.0
240704,3.0
240705,42.0
240706,21.0
240710,36.0
240711,11.0
240712,61.0
240714,64.0
240717,18.0
240718,22.0
240719,9.0
240720,50.0
240721,26.0
240724,12.0
240725,44.0
240727,31.0
240728,109.0
240730,24.0
240731,141.0
240736,53.0
240739,31.0
240740,46.0
240741,16.0
240742,8.0
240746,51.0
240748,81.0
240749,21.0
240750,13.0
240753,96.0
240755,37.0
240756,28.0
240757,12.0
240758,30.0
240759,27.0
240761,153.0
240763,53.0
240765,37.0
240768,44.0
240769,43.0
240770,19.0
240771,29.0
240773,42.0
240776,17.0
240777,21.0
240778,29.0
240779,19.0
240780,19.0
240782,31.0
240783,30.0
240784,19.0
240785,5.0
240786,39.0
240788,77.0
240792,112.0
240793,20.0
240795,51.0
240796,72.0
240798,18.0
240799,59.0
240800,65.0
240802,26.0
240803,62.0
240805,70.0
240808,56.0
240809,74.0
240810,17.0
240811,18.0
240816,16.0
240819,32.0
240820,2.0
240821,51.0
240823,3.0
240824,49.0
240827,96.0
240828,58.0
240830,63.0
240834,21.0
240835,115.0
240837,13.0
240838,3.0
240839,33.0
240840,17.0
240841,28.0
240842,37.0
240843,29.0
240845,53.0
240848,8.0
240850,15.0
240851,24.0
240852,15.0
240853,38.0
240856,22.0
240857,27.0
240858,73.0
240862,108.0
240864,43.0
240866,37.0
240867,120.0
240869,73.0
240870,44.0
240876,62.0
240877,45.0
240879,25.0
240880,32.0
240881,37.0
240882,6.0
240883,6.0
240884,14.0
240885,26.0
240886,16.0
240889,29.0
240890,27.0
240891,41.0
240892,40.0
240895,29.0
240897,125.0
240900,117.0
240902,18.0
240903,17.0
240905,105.0
240907,23.0
240908,52.0
240909,2.0
240910,25.0
240913,36.0
240915,16.0
240922,98.0
240924,25.0
240925,25.0
240926,1.0
240927,25.0
240928,20.0
240929,21.0
240931,15.0
240932,51.0
240933,37.0
240935,17.0
240936,120.0
240937,15.0
240943,54.0
240944,79.0
240946,49.0
240947,33.0
240949,71.0
240951,37.0
240953,1.0
240954,38.0
240955,2.0
240956,22.0
240960,49.0
240962,121.0
240968,20.0
240969,32.0
240970,12.0
240971,13.0
240972,22.0
240973,9.0
240974,11.0
240975,9.0
240976,12.0
240977,22.0
240980,121.0
240981,37.0
240986,26.0
240987,17.0
240988,9.0
240989,10.0
240990,32.0
240991,12.0
240992,18.0
240993,1.0
240994,40.0
240996,158.0
240998,43.0
240999,47.0
241000,26.0
241001,30.0
241003,24.0
241004,80.0
241006,31.0
241007,36.0
241008,28.0
241009,5.0
241010,23.0
241011,17.0
241012,19.0
241013,2.0
241016,19.0
241017,17.0
241018,19.0
241020,36.0
241022,19.0
241023,38.0
241024,76.0
241026,27.0
241027,29.0
241031,88.0
241033,15.0
241034,4.0
241035,132.0
241037,162.0
241041,51.0
241042,65.0
241044,45.0
241046,22.0
241047,28.0
241052,24.0
241053,34.0
241055,38.0
241056,18.0
241058,39.0
241059,91.0
241061,101.0
241065,124.0
241068,3.0
241069,11.0
241070,19.0
241072,11.0
241073,28.0
241074,127.0
241077,29.0
241078,8.0
241080,29.0
241081,23.0
241082,10.0
241083,43.0
241085,115.0
241089,67.0
241091,1.0
241092,22.0
241093,30.0
241094,12.0
241095,28.0
241096,12.0
241098,23.0
241099,18.0
241100,20.0
241103,49.0
241104,3.0
241105,21.0
241106,38.0
241107,14.0
241110,63.0
241112,79.0
241113,86.0
241115,25.0
241116,17.0
241118,24.0
241119,29.0
241120,26.0
241121,34.0
241122,10.0
241124,20.0
241125,11.0
241127,18.0
241128,16.0
241129,99.0
241131,88.0
241132,59.0
241136,38.0
241137,48.0
241138,57.0
241141,64.0
241142,43.0
241146,104.0
241148,28.0
241150,15.0
241153,82.0
241155,30.0
241156,11.0
241158,35.0
241159,12.0
241160,21.0
241161,47.0
241165,79.0
241166,43.0
241167,10.0
241168,21.0
241170,20.0
241171,29.0
241172,53.0
241175,16.0
241176,4.0
241178,51.0
241179,65.0
241182,101.0
241183,44.0
241184,12.0
241186,155.0
241189,161.0
241192,126.0
241199,96.0
241200,70.0
241203,24.0
241204,43.0
241205,29.0
241206,28.0
241208,100.0
241213,38.0
241215,13.0
241218,64.0
241221,23.0
241222,69.0
241223,31.0
241225,10.0
241226,68.0
241227,41.0
241228,6.0
241230,18.0
241232,136.0
241234,59.0
241236,32.0
241237,63.0
241243,60.0
241244,31.0
241245,28.0
241246,44.0
241249,86.0
241250,12.0
241252,22.0
241254,111.0
241256,157.0
241260,77.0
241262,22.0
241263,8.0
241264,21.0
241265,1.0
241266,41.0
241267,22.0
241268,15.0
241269,16.0
241271,22.0
241272,27.0
241274,87.0
241275,67.0
241277,7.0
241278,11.0
241279,5.0
241280,14.0
241281,13.0
241282,17.0
241283,13.0
241284,20.0
241285,44.0
241286,3.0
241288,26.0
241290,97.0
241293,111.0
241295,45.0
241298,67.0
241300,72.0
241302,28.0
241303,13.0
241305,23.0
241306,14.0
241307,46.0
241308,2.0
241309,41.0
241311,67.0
241312,78.0
241317,65.0
241319,29.0
241320,13.0
241321,62.0
241326,24.0
241327,27.0
241328,7.0
241329,13.0
241331,26.0
241332,27.0
241333,27.0
241334,9.0
241337,13.0
241338,4.0
241339,22.0
241340,81.0
241341,6.0
241343,12.0
241344,136.0
241346,15.0
241347,62.0
241350,81.0
241352,74.0
241355,37.0
241356,59.0
241361,9.0
241362,114.0
241363,38.0
241366,67.0
241367,71.0
241368,9.0
241369,21.0
241374,165.0
241377,16.0
241378,13.0
241379,10.0
241380,15.0
241381,20.0
241382,18.0
241383,15.0
241385,100.0
241387,51.0
241388,22.0
241389,20.0
241390,32.0
241391,31.0
241394,6.0
241395,43.0
241396,5.0
241397,4.0
241398,51.0
241399,11.0
241403,14.0
241404,14.0
241405,15.0
241406,9.0
241407,37.0
241408,4.0
241409,54.0
241411,34.0
241413,23.0
241414,32.0
241415,21.0
241416,49.0
241417,23.0
241418,6.0
241421,23.0
241423,12.0
241424,22.0
241425,38.0
241426,61.0
241429,25.0
241431,31.0
241433,8.0
241435,15.0
241440,18.0
241441,51.0
241442,88.0
241448,24.0
241451,65.0
241453,148.0
241455,35.0
241456,116.0
241458,10.0
241461,53.0
241462,47.0
241463,21.0
241464,46.0
241466,31.0
241467,33.0
241469,76.0
241470,36.0
241471,14.0
241474,92.0
241475,36.0
241476,25.0
241478,44.0
241480,9.0
241481,61.0
241483,39.0
241490,101.0
241491,28.0
241494,1.0
241495,22.0
241496,25.0
241497,77.0
241498,12.0
241501,15.0
241502,51.0
241506,37.0
241507,20.0
241510,30.0
241511,70.0
241512,27.0
241516,50.0
241519,67.0
241520,68.0
241522,23.0
241527,156.0
241530,28.0
241531,23.0
241532,3.0
241533,17.0
241534,27.0
241535,4.0
241536,8.0
241537,30.0
241539,114.0
241540,15.0
241541,25.0
241542,14.0
241544,52.0
241545,42.0
241548,31.0
241552,116.0
241554,61.0
241557,80.0
241558,71.0
241560,24.0
241561,29.0
241567,28.0
241568,1.0
241569,22.0
241570,4.0
241571,9.0
241572,1.0
241573,6.0
241574,20.0
241575,14.0
241576,27.0
241578,18.0
241580,151.0
241581,14.0
241583,51.0
241584,33.0
241585,15.0
241586,9.0
241588,28.0
241589,46.0
241590,90.0
241594,18.0
241595,18.0
241596,20.0
241597,15.0
241598,21.0
241599,21.0
241600,19.0
241601,14.0
241602,18.0
241604,16.0
241605,37.0
241606,60.0
241607,53.0
241609,10.0
241610,13.0
241611,95.0
241612,11.0
241613,23.0
241614,1.0
241616,8.0
241617,49.0
241618,29.0
241619,13.0
241620,32.0
241626,63.0
241629,25.0
241630,26.0
241631,35.0
241632,36.0
241634,10.0
241635,13.0
241640,15.0
241641,38.0
241642,42.0
241644,99.0
241648,33.0
241649,118.0
241650,15.0
241655,24.0
241657,12.0
241662,52.0
241663,37.0
241665,20.0
241666,3.0
241668,28.0
241669,46.0
241671,13.0
241673,42.0
241675,53.0
241676,54.0
241677,25.0
241679,9.0
241680,2.0
241681,40.0
241682,91.0
241683,3.0
241686,131.0
241690,37.0
241694,45.0
241697,16.0
241698,83.0
241699,23.0
241700,24.0
241701,19.0
241704,152.0
241707,74.0
241708,19.0
241709,42.0
241710,20.0
241712,16.0
241713,20.0
241714,58.0
241715,26.0
241717,88.0
241718,25.0
241719,20.0
241720,14.0
241722,28.0
241723,51.0
241724,23.0
241725,23.0
241726,28.0
241728,27.0
241729,30.0
241730,15.0
241731,27.0
241732,27.0
241733,17.0
241735,16.0
241736,29.0
241737,15.0
241738,30.0
241739,18.0
241740,33.0
241741,20.0
241743,39.0
241747,66.0
241748,27.0
241749,22.0
241752,12.0
241753,21.0
241754,38.0
241755,32.0
241756,58.0
241759,54.0
241761,39.0
241762,3.0
241763,24.0
241765,51.0
241767,37.0
241768,5.0
241769,27.0
241772,71.0
241775,18.0
241777,29.0
241778,127.0
241780,16.0
241781,48.0
241782,4.0
241783,2.0
241784,19.0
241785,9.0
241786,24.0
241787,3.0
241788,26.0
241790,13.0
241791,35.0
241792,47.0
241793,30.0
241795,22.0
241796,27.0
241797,77.0
241799,65.0
241800,2.0
241801,13.0
241802,10.0
241803,14.0
241804,9.0
241806,27.0
241807,16.0
241808,34.0
241809,20.0
241811,13.0
241812,28.0
241814,77.0
241815,20.0
241820,56.0
241821,32.0
241822,15.0
241823,27.0
241825,85.0
241828,30.0
241830,50.0
241831,22.0
241833,38.0
241834,29.0
241835,9.0
241836,18.0
241837,31.0
241839,27.0
241840,7.0
241841,14.0
241842,48.0
241843,14.0
241845,10.0
241846,30.0
241847,16.0
241848,21.0
241853,65.0
241858,155.0
241859,7.0
241862,15.0
241863,34.0
241865,3.0
241866,103.0
241868,18.0
241869,28.0
241870,75.0
241873,64.0
241874,49.0
241876,14.0
241878,136.0
241882,55.0
241884,41.0
241886,28.0
241887,17.0
241888,14.0
241889,33.0
241892,20.0
241893,12.0
241894,47.0
241895,12.0
241898,21.0
241899,50.0
241901,92.0
241905,25.0
241906,140.0
241908,29.0
241909,15.0
241910,28.0
241911,26.0
241912,32.0
241913,21.0
241915,35.0
241916,28.0
241917,8.0
241918,24.0
241919,36.0
241920,16.0
241925,20.0
241930,42.0
241931,127.0
241933,31.0
241934,43.0
241936,48.0
241937,5.0
241938,61.0
241939,29.0
241940,3.0
241941,3.0
241942,16.0
241944,52.0
241945,24.0
241946,46.0
241947,27.0
241949,99.0
241951,96.0
241953,15.0
241954,61.0
241955,18.0
241957,34.0
241958,3.0
241959,62.0
241960,21.0
241961,10.0
241962,24.0
241964,13.0
241966,22.0
241967,23.0
241968,1.0
241969,45.0
241970,3.0
241971,68.0
241973,37.0
241975,23.0
241976,23.0
241979,126.0
241982,29.0
241986,23.0
241987,31.0
241988,33.0
241989,38.0
241991,44.0
241992,21.0
241993,14.0
241996,67.0
241997,29.0
241999,141.0
242001,36.0
242002,26.0
242003,14.0
242004,11.0
242005,64.0
242007,10.0
242009,16.0
242010,25.0
242011,2.0
242012,51.0
242013,37.0
242016,133.0
242018,169.0
242020,30.0
242022,124.0
242023,23.0
242025,92.0
242027,93.0
242028,37.0
242029,24.0
242030,14.0
242033,8.0
242035,19.0
242036,11.0
242039,1.0
242040,65.0
242041,66.0
242043,130.0
242046,44.0
242048,133.0
242051,67.0
242052,58.0
242055,67.0
242056,29.0
242057,30.0
242059,22.0
242061,23.0
242062,81.0
242065,14.0
242066,81.0
242069,99.0
242070,13.0
242071,35.0
242072,7.0
242076,96.0
242080,24.0
242081,52.0
242082,28.0
242085,91.0
242087,54.0
242088,41.0
242090,7.0
242094,67.0
242098,9.0
242100,5.0
242102,49.0
242104,9.0
242105,17.0
242107,73.0
242110,169.0
242112,67.0
242113,16.0
242114,12.0
242119,44.0
242120,22.0
242121,49.0
242124,69.0
242126,78.0
242127,33.0
242129,98.0
242130,34.0
242131,15.0
242132,16.0
242134,33.0
242135,32.0
242136,8.0
242137,19.0
242138,1.0
242139,20.0
242141,83.0
242144,16.0
242145,50.0
242146,66.0
242150,102.0
242153,43.0
242154,22.0
242155,39.0
242157,33.0
242158,62.0
242161,67.0
242162,65.0
242164,66.0
242165,19.0
242166,47.0
242167,28.0
242169,89.0
242172,41.0
242174,59.0
242177,48.0
242178,61.0
242181,95.0
242183,15.0
242186,43.0
242187,51.0
242189,43.0
242190,52.0
242192,36.0
242195,26.0
242196,36.0
242197,22.0
242198,43.0
242201,11.0
242202,32.0
242203,36.0
242204,15.0
242205,58.0
242207,115.0
242208,32.0
242211,95.0
242212,32.0
242213,41.0
242215,66.0
242219,22.0
242220,29.0
242223,71.0
242224,53.0
242228,15.0
242229,80.0
242231,81.0
242233,161.0
242235,75.0
242236,9.0
242237,49.0
242238,27.0
242239,1.0
242241,107.0
242243,21.0
242244,29.0
242245,16.0
242246,24.0
242247,28.0
242248,24.0
242249,20.0
242252,44.0
242253,54.0
242255,23.0
242256,70.0
242260,50.0
242262,46.0
242263,15.0
242264,38.0
242267,16.0
242268,76.0
242272,51.0
242273,81.0
242275,8.0
242276,35.0
242277,84.0
242281,44.0
242282,51.0
242283,73.0
242291,96.0
242292,72.0
242295,15.0
242297,25.0
242298,16.0
242299,14.0
242300,24.0
242301,33.0
242302,8.0
242304,16.0
242305,117.0
242308,51.0
242309,26.0
242310,51.0
242311,3.0
242314,16.0
242315,27.0
242318,8.0
242319,66.0
242321,71.0
242322,16.0
242323,22.0
242326,1.0
242327,37.0
242328,20.0
242330,35.0
242331,21.0
242332,10.0
242333,17.0
242334,11.0
242336,9.0
242339,77.0
242341,44.0
242342,13.0
242345,24.0
242346,71.0
242347,47.0
242349,43.0
242350,19.0
242351,20.0
242352,11.0
242354,133.0
242358,152.0
242360,23.0
242361,22.0
242362,51.0
