,biz_dt,mid,price,prodNo,dcateCd,dcateNm
506,2018-10-25 10:53:35,1505100,133000,107711552,4104294,이외 브랜드
603,2018-10-25 11:13:47,25279152,249000,101574847,4104294,이외 브랜드
1090,2018-10-25 11:39:53,12648201,399000,121609541,4104294,이외 브랜드
1323,2018-10-25 12:41:31,12553042,179000,121606818,4104294,이외 브랜드
131,2018-10-25 12:51:14,22019574,219000,100228871,4104294,이외 브랜드
1088,2018-10-25 12:57:22,1328231,399000,121609541,4104294,이외 브랜드
595,2018-10-25 13:01:03,7460860,106900,116246620,4104294,이외 브랜드
2,2018-10-25 13:06:43,24412729,789000,116208590,4104294,이외 브랜드
832,2018-10-25 13:29:29,22756726,179000,101633398,4104294,이외 브랜드
1317,2018-10-25 13:44:55,22756726,139000,100043276,4104294,이외 브랜드
833,2018-10-25 14:20:06,25191193,299000,117571087,4104294,이외 브랜드
1164,2018-10-25 14:46:49,5287398,157000,114222284,4104294,이외 브랜드
1091,2018-10-25 14:47:39,12648201,399000,121609541,4104294,이외 브랜드
1353,2018-10-25 14:57:56,11861965,255000,100538632,4104294,이외 브랜드
300,2018-10-25 15:06:22,5296784,280200,121688519,4104294,이외 브랜드
828,2018-10-25 15:34:58,2222603,209000,120723333,4104294,이외 브랜드
827,2018-10-25 15:52:33,2866411,259000,104332015,4104294,이외 브랜드
1329,2018-10-25 15:53:19,5843912,525000,122096890,4104294,이외 브랜드
1373,2018-10-25 15:56:08,20851769,321870,121693300,4104294,이외 브랜드
826,2018-10-25 16:22:50,2866411,259000,104332015,4104294,이외 브랜드
1261,2018-10-25 16:35:00,1555255,359000,107490799,4104294,이외 브랜드
95,2018-10-25 17:25:21,7880334,689000,116208767,4104294,이외 브랜드
1389,2018-10-25 17:41:47,3442900,129000,101905991,4104294,이외 브랜드
117,2018-10-25 18:06:18,16229569,165000,100051548,4104294,이외 브랜드
1216,2018-10-25 18:11:02,26003159,168000,100377446,4104294,이외 브랜드
32,2018-10-25 18:11:03,22438732,95000,119774840,4104294,이외 브랜드
97,2018-10-25 18:34:43,6059721,689000,116208767,4104294,이외 브랜드
341,2018-10-25 20:26:14,9773196,269790,121693261,4104294,이외 브랜드
1092,2018-10-25 20:47:31,7023529,209000,100342468,4104294,이외 브랜드
1374,2018-10-25 22:56:22,2908307,196870,121693328,4104294,이외 브랜드
582,2018-10-25 23:04:05,2395322,256700,121607503,4104294,이외 브랜드
88,2018-10-25 23:33:24,2057474,689000,116208767,4104294,이외 브랜드
1436,2018-10-26 00:06:31,2830973,90900,100099968,4104294,이외 브랜드
586,2018-10-26 00:24:03,26085672,239000,122571678,4104294,이외 브랜드
1183,2018-10-26 00:32:52,17771116,436450,121693222,4104294,이외 브랜드
301,2018-10-26 00:40:03,17771116,457290,121693216,4104294,이외 브랜드
162,2018-10-26 04:35:37,7581480,186450,121693247,4104294,이외 브랜드
315,2018-10-26 10:30:24,7834574,280200,121693280,4104294,이외 브랜드
1239,2018-10-26 10:54:29,7834574,301040,121693284,4104294,이외 브랜드
105,2018-10-26 11:10:41,7880334,689000,116208767,4104294,이외 브랜드
1340,2018-10-26 12:04:22,6522784,189000,100822566,4104294,이외 브랜드
933,2018-10-26 12:58:33,4440859,119000,116337763,4104294,이외 브랜드
624,2018-10-26 13:02:30,23633753,189000,101633064,4104294,이외 브랜드
76,2018-10-26 13:09:14,4783408,239000,100445247,4104294,이외 브랜드
1383,2018-10-26 13:29:22,10114674,219000,100813718,4104294,이외 브랜드
960,2018-10-26 13:31:46,5067602,119000,116337763,4104294,이외 브랜드
4,2018-10-26 14:17:04,26089235,789000,116208590,4104294,이외 브랜드
1382,2018-10-26 14:58:45,4504161,219000,100813718,4104294,이외 브랜드
165,2018-10-26 16:12:09,1188124,159000,122564849,4104294,이외 브랜드
579,2018-10-26 16:46:18,10965164,289000,107280599,4104294,이외 브랜드
1398,2018-10-26 16:53:42,19601348,157000,114222756,4104294,이외 브랜드
17,2018-10-26 17:47:56,3643741,125000,106215978,4104294,이외 브랜드
600,2018-10-26 20:15:36,18315485,279000,100822610,4104294,이외 브랜드
1177,2018-10-26 21:08:30,6693555,219000,100364713,4104294,이외 브랜드
1068,2018-10-26 21:10:10,23444551,73000,122731155,4104294,이외 브랜드
327,2018-10-26 21:10:27,26091804,989000,111648598,4104294,이외 브랜드
14,2018-10-27 00:33:41,2595541,329000,100261775,4104294,이외 브랜드
1192,2018-10-27 00:39:39,13151857,249000,120866598,4104294,이외 브랜드
591,2018-10-27 10:56:48,25618156,106900,116246620,4104294,이외 브랜드
337,2018-10-27 11:16:25,2078326,459000,100351374,4104294,이외 브랜드
338,2018-10-27 11:21:05,2078326,459000,100351374,4104294,이외 브랜드
331,2018-10-27 12:52:52,1072788,989000,111648598,4104294,이외 브랜드
939,2018-10-27 13:06:53,9089289,119000,116337763,4104294,이외 브랜드
113,2018-10-27 15:00:02,4117958,369000,116209510,4104294,이외 브랜드
923,2018-10-27 15:18:47,24809179,85000,106216066,4104294,이외 브랜드
1244,2018-10-27 17:12:35,18230552,289000,100101298,4104294,이외 브랜드
340,2018-10-27 19:11:31,25952596,459000,100351374,4104294,이외 브랜드
1326,2018-10-27 19:19:50,11088594,184530,121606818,4104294,이외 브랜드
938,2018-10-27 20:37:07,16498824,119000,116337763,4104294,이외 브랜드
7,2018-10-27 23:54:52,4398202,789000,116208590,4104294,이외 브랜드
593,2018-10-28 00:38:12,15489713,106900,116246620,4104294,이외 브랜드
592,2018-10-28 00:41:59,15489713,106900,116246620,4104294,이외 브랜드
124,2018-10-28 00:42:15,2636670,219000,100228871,4104294,이외 브랜드
927,2018-10-28 12:25:32,10970788,119000,116337763,4104294,이외 브랜드
935,2018-10-28 15:10:43,3060754,119000,116337763,4104294,이외 브랜드
940,2018-10-28 16:42:19,13601513,119000,116337763,4104294,이외 브랜드
942,2018-10-28 16:42:48,2585391,119000,116337763,4104294,이외 브랜드
1200,2018-10-28 17:14:45,24026522,145000,100043289,4104294,이외 브랜드
1201,2018-10-28 17:40:01,21446986,145000,100043289,4104294,이외 브랜드
339,2018-10-28 17:45:14,14103460,459000,100351374,4104294,이외 브랜드
335,2018-10-28 17:50:39,26101863,459000,100351374,4104294,이외 브랜드
1243,2018-10-28 17:50:46,18230552,289000,100101298,4104294,이외 브랜드
1381,2018-10-28 21:46:31,4979362,299000,100450445,4104294,이외 브랜드
153,2018-10-28 23:32:16,7839200,79900,100101104,4104294,이외 브랜드
1263,2018-10-28 23:56:13,10042443,359000,107490799,4104294,이외 브랜드
581,2018-10-29 03:12:44,2319726,134900,100043331,4104294,이외 브랜드
963,2018-10-29 10:05:59,11620435,119000,116337763,4104294,이외 브랜드
959,2018-10-29 11:33:51,2389330,119000,116337763,4104294,이외 브랜드
1096,2018-10-29 11:55:14,26106918,113900,100042663,4104294,이외 브랜드
567,2018-10-29 12:12:20,13923965,87900,106443179,4104294,이외 브랜드
587,2018-10-29 13:09:13,23799152,349000,100022884,4104294,이외 브랜드
77,2018-10-29 14:16:56,1037700,239000,100445247,4104294,이외 브랜드
956,2018-10-29 16:08:42,8602494,119000,116337763,4104294,이외 브랜드
1067,2018-10-29 16:46:04,18823623,148000,114074970,4104294,이외 브랜드
23,2018-10-29 18:09:28,22972975,114000,100077174,4104294,이외 브랜드
913,2018-10-29 18:50:02,6418097,85000,106216066,4104294,이외 브랜드
568,2018-10-30 10:58:03,21621550,87900,106443179,4104294,이외 브랜드
566,2018-10-30 11:18:29,21621516,87900,106443179,4104294,이외 브랜드
1325,2018-10-30 13:49:39,15419853,184530,121606818,4104294,이외 브랜드
596,2018-10-30 13:57:04,24943917,106900,116246620,4104294,이외 브랜드
835,2018-10-30 14:02:04,1879379,299000,117571087,4104294,이외 브랜드
930,2018-10-30 14:31:00,26115848,119000,116337763,4104294,이외 브랜드
155,2018-10-30 15:33:36,26116449,799000,114330845,4104294,이외 브랜드
1322,2018-10-30 16:42:15,20343708,169000,100342396,4104294,이외 브랜드
64,2018-10-30 17:23:07,21408589,174220,121604708,4104294,이외 브랜드
132,2018-10-30 19:30:23,22165298,219000,100228871,4104294,이외 브랜드
79,2018-10-30 20:09:07,12351241,239000,100445247,4104294,이외 브랜드
1270,2018-10-30 22:03:16,2587589,359000,107490799,4104294,이외 브랜드
34,2018-10-31 00:42:21,14545072,149000,100043283,4104294,이외 브랜드
324,2018-10-31 00:56:34,24161648,419000,120865543,4104294,이외 브랜드
1441,2018-10-31 06:25:46,18266898,199000,122472655,4104294,이외 브랜드
914,2018-10-31 09:04:33,14876048,85000,106216066,4104294,이외 브랜드
928,2018-10-31 09:57:54,3510858,119000,116337763,4104294,이외 브랜드
33,2018-10-31 10:22:17,7716975,95000,119774840,4104294,이외 브랜드
1277,2018-10-31 10:50:41,4809536,205000,111642375,4104294,이외 브랜드
961,2018-10-31 12:34:36,8327168,119000,116337763,4104294,이외 브랜드
1388,2018-10-31 13:05:09,2814251,52000,100086029,4104294,이외 브랜드
1166,2018-10-31 13:31:09,25579316,139000,100227679,4104294,이외 브랜드
61,2018-10-31 16:52:47,7553222,174220,121604708,4104294,이외 브랜드
1375,2018-10-31 18:13:49,22186403,259000,122472600,4104294,이외 브랜드
63,2018-10-31 19:17:45,22208932,174220,121604708,4104294,이외 브랜드
133,2018-10-31 22:51:48,1345458,219000,100228871,4104294,이외 브랜드
130,2018-10-31 22:55:55,1345458,219000,100228871,4104294,이외 브랜드
1379,2018-10-31 23:03:03,23217825,299000,100450445,4104294,이외 브랜드
62,2018-10-31 23:24:50,6263299,174220,121604708,4104294,이외 브랜드
