dcateCd,scateCd,mcateCd,lcateCd,moreT2TimesOrderUserCnt,totalOrderUserCnt,rcp,,,
4104128,3100727,2100125,1100020,14,163,0.085889571,,,
4104129,3100727,2100125,1100020,3,19,0.157894737,,,
4104130,3100727,2100125,1100020,27,545,0.049541284,,,
4104131,3100727,2100125,1100020,17,284,0.059859155,,,
4104132,3100728,2100125,1100020,1,3,0.333333333,,,
4104133,3100728,2100125,1100020,20,344,0.058139535,,,
4104134,3100728,2100125,1100020,22,248,0.088709677,,,
4104135,3100728,2100125,1100020,1,13,0.076923077,,,
4104137,3100728,2100125,1100020,59,1338,0.044095665,,,
4104139,3100729,2100126,1100021,114,811,0.140567201,,,
4104140,3100729,2100126,1100021,10,140,0.071428571,,,
4104141,3100729,2100126,1100021,153,1840,0.083152174,,,
4104142,3100729,2100126,1100021,186,1695,0.109734513,,,
4104143,3100729,2100126,1100021,15,101,0.148514851,,,
4104144,3100729,2100126,1100021,50193,121023,0.414739347,,,
4104145,3100729,2100126,1100021,53,502,0.105577689,,,
4104146,3100729,2100126,1100021,307,2761,0.111191597,,,
4104147,3100729,2100126,1100021,205,1458,0.140603567,,,
4104148,3100729,2100126,1100021,113,867,0.130334487,,,
4104149,3100730,2100126,1100021,329,2576,0.127717391,,,
4104150,3100730,2100126,1100021,109,821,0.132764921,,,
4104151,3100730,2100126,1100021,68,423,0.160756501,,,
4104152,3100730,2100126,1100021,885,3245,0.272727273,,,
4104153,3100730,2100126,1100021,157,1235,0.127125506,,,
4104154,3100730,2100126,1100021,93,951,0.097791798,,,
4104155,3100730,2100126,1100021,130,1011,0.128585559,,,
4104156,3100730,2100126,1100021,198,1011,0.195845697,,,
4104157,3100730,2100126,1100021,146,1004,0.145418327,,,
4104158,3100731,2100126,1100021,378,1559,0.242463117,,,
4104159,3100731,2100126,1100021,16,77,0.207792208,,,
4104160,3100731,2100126,1100021,301,2003,0.150274588,,,
4104161,3100731,2100126,1100021,758,4123,0.183846714,,,
4104162,3100731,2100126,1100021,606,4589,0.132054914,,,
4104163,3100731,2100126,1100021,70,809,0.086526576,,,
4104164,3100731,2100126,1100021,179,838,0.213603819,,,
4104165,3100731,2100126,1100021,397,1468,0.270435967,,,
4104166,3100731,2100126,1100021,2010,9315,0.215780998,,,
4104167,3100731,2100126,1100021,24,181,0.132596685,,,
4104168,3100732,2100127,1100021,863,6533,0.132098576,,,
4104169,3100732,2100127,1100021,30,382,0.078534031,,,
4104170,3100732,2100127,1100021,34,375,0.090666667,,,
4104171,3100732,2100127,1100021,895,6588,0.135853066,,,
4104172,3100732,2100127,1100021,5876,28816,0.203914492,,,
4104173,3100733,2100127,1100021,11,159,0.06918239,,,
4104174,3100733,2100127,1100021,6,63,0.095238095,,,
4104175,3100733,2100127,1100021,19,127,0.149606299,,,
4104176,3100734,2100127,1100021,5801,26472,0.219137202,,,
4104177,3100734,2100127,1100021,1103,5068,0.217640095,,,
4104178,3100735,2100128,1100021,42,424,0.099056604,,,
4104179,3100735,2100128,1100021,844,4891,0.172561848,,,
4104180,3100735,2100128,1100021,51,308,0.165584416,,,
4104181,3100735,2100128,1100021,162,1386,0.116883117,,,
4104182,3100735,2100128,1100021,24,240,0.1,,,
4104183,3100736,2100128,1100021,49,559,0.08765653,,,
4104184,3100736,2100128,1100021,7,189,0.037037037,,,
4104185,3100736,2100128,1100021,10,223,0.044843049,,,
4104186,3100736,2100128,1100021,14,344,0.040697674,,,
4104187,3100736,2100128,1100021,128,1355,0.094464945,,,
4104188,3100736,2100128,1100021,28,250,0.112,,,
4104189,3100736,2100128,1100021,28,513,0.054580897,,,
4104190,3100736,2100128,1100021,52,457,0.113785558,,,
4104191,3100736,2100128,1100021,121,1481,0.081701553,,,
4104192,3100736,2100128,1100021,353,2707,0.13040266,,,
4104193,3100736,2100128,1100021,168,1138,0.147627417,,,
4104194,3100737,2100129,1100021,110,803,0.136986301,,,
4104195,3100737,2100129,1100021,7,72,0.097222222,,,
4104196,3100737,2100129,1100021,7,112,0.0625,,,
4104197,3100737,2100129,1100021,180,903,0.199335548,,,
4104198,3100738,2100129,1100021,59,411,0.143552311,,,
4104199,3100738,2100129,1100021,2383,5684,0.419247009,,,
4104200,3100738,2100129,1100021,80,607,0.131795717,,,
4104201,3100738,2100129,1100021,79,497,0.158953722,,,
4104202,3100739,2100129,1100021,136,915,0.14863388,,,
4104203,3100739,2100129,1100021,421,2068,0.203578337,,,
4104204,3100739,2100129,1100021,721,3652,0.197426068,,,
4104205,3100739,2100129,1100021,60,582,0.103092784,,,
4104206,3100740,2100129,1100021,14,271,0.051660517,,,
4104207,3100740,2100129,1100021,10,67,0.149253731,,,
4104208,3100740,2100129,1100021,182,2508,0.072567783,,,
4104209,3100740,2100129,1100021,4003,26043,0.15370733,,,
4104210,3100740,2100129,1100021,21,181,0.116022099,,,
4104211,3100740,2100129,1100021,21,326,0.064417178,,,
4104212,3100741,2100130,1100021,0,5,0,,,
4104214,3100741,2100130,1100021,6,54,0.111111111,,,
4104215,3100742,2100130,1100021,8,61,0.131147541,,,
4104216,3100742,2100130,1100021,0,2,0,,,
4104218,3100742,2100130,1100021,2,16,0.125,,,
4104219,3100743,2100131,1100022,13,316,0.041139241,,,
4104220,3100743,2100131,1100022,2,108,0.018518519,,,
4104221,3100743,2100131,1100022,164,5043,0.032520325,,,
4104222,3100743,2100131,1100022,13,501,0.025948104,,,
4104223,3100744,2100131,1100022,31,986,0.031440162,,,
4104224,3100744,2100131,1100022,33,812,0.040640394,,,
4104225,3100744,2100131,1100022,22,373,0.058981233,,,
4104228,3100745,2100132,1100022,1,11,0.090909091,,,
4104229,3100745,2100132,1100022,7,32,0.21875,,,
4104230,3100745,2100132,1100022,15,88,0.170454545,,,
4104231,3100745,2100132,1100022,12,210,0.057142857,,,
4104232,3100745,2100132,1100022,3,60,0.05,,,
4104233,3100745,2100132,1100022,77,285,0.270175439,,,
4104234,3100745,2100132,1100022,4,47,0.085106383,,,
4104235,3100745,2100132,1100022,59,520,0.113461538,,,
4104236,3100746,2100132,1100022,55,402,0.13681592,,,
4104237,3100746,2100132,1100022,259,1001,0.258741259,,,
4104238,3100746,2100132,1100022,566,2981,0.189869171,,,
4104239,3100746,2100132,1100022,77,564,0.136524823,,,
4104240,3100746,2100132,1100022,365,1565,0.233226837,,,
4104241,3100746,2100132,1100022,228,2183,0.104443426,,,
4104242,3100746,2100132,1100022,1778,7461,0.238305857,,,
4104243,3100746,2100132,1100022,6,64,0.09375,,,
4104244,3100746,2100132,1100022,1576,7629,0.206580155,,,
4104245,3100746,2100132,1100022,126,1224,0.102941176,,,
4104246,3100747,2100133,1100022,48,1262,0.038034865,,,
4104247,3100747,2100133,1100022,40,1299,0.030792918,,,
4104248,3100747,2100133,1100022,90,1703,0.052847915,,,
4104249,3100747,2100133,1100022,40,543,0.073664825,,,
4104250,3100747,2100133,1100022,6,130,0.046153846,,,
4104251,3100747,2100133,1100022,242,1500,0.161333333,,,
4104252,3100748,2100133,1100022,46,1271,0.036191975,,,
4104253,3100748,2100133,1100022,699,10011,0.069823194,,,
4104254,3100748,2100133,1100022,1,109,0.009174312,,,
4104255,3100749,2100133,1100022,110,1871,0.05879209,,,
4104256,3100749,2100133,1100022,96,1653,0.058076225,,,
4104257,3100750,2100133,1100022,168,1679,0.100059559,,,
4104258,3100751,2100134,1100022,7,103,0.067961165,,,
4104259,3100751,2100134,1100022,1,10,0.1,,,
4104260,3100751,2100134,1100022,64,142,0.450704225,,,
4104261,3100751,2100134,1100022,3,39,0.076923077,,,
4104262,3100751,2100134,1100022,5,71,0.070422535,,,
4104263,3100751,2100134,1100022,19,105,0.180952381,,,
4104264,3100751,2100134,1100022,2,20,0.1,,,
4104267,3100753,2100134,1100022,3,30,0.1,,,
4104270,3100754,2100134,1100022,81,166,0.487951807,,,
4104271,3100754,2100134,1100022,1,6,0.166666667,,,
4104272,3100754,2100134,1100022,0,4,0,,,
4104273,3100754,2100134,1100022,64,381,0.167979003,,,
4104275,3100754,2100134,1100022,13,132,0.098484848,,,
4104276,3100754,2100134,1100022,10,112,0.089285714,,,
4104277,3100754,2100134,1100022,13,68,0.191176471,,,
4104280,3100755,2100134,1100022,0,5,0,,,
4104281,3100755,2100134,1100022,6,75,0.08,,,
4104282,3100755,2100134,1100022,34,176,0.193181818,,,
4104283,3100755,2100134,1100022,12,37,0.324324324,,,
4104284,3100755,2100134,1100022,4,113,0.03539823,,,
4104285,3100755,2100134,1100022,148,688,0.215116279,,,
4104286,3100755,2100134,1100022,5,55,0.090909091,,,
4104287,3100756,2100135,1100022,18,303,0.059405941,,,
4104288,3100756,2100135,1100022,6,74,0.081081081,,,
4104289,3100756,2100135,1100022,15,261,0.057471264,,,
4104290,3100757,2100135,1100022,67,574,0.116724739,,,
4104291,3100757,2100135,1100022,738,8094,0.091178651,,,
4104292,3100757,2100135,1100022,181,1936,0.093491736,,,
4104293,3100757,2100135,1100022,26,424,0.061320755,,,
4104295,3100758,2100135,1100022,27,467,0.057815846,,,
4104296,3100758,2100135,1100022,32,499,0.064128257,,,
4104297,3100758,2100135,1100022,18,272,0.066176471,,,
4104298,3100759,2100135,1100022,37,701,0.05278174,,,
4104299,3100759,2100135,1100022,57,825,0.069090909,,,
4104300,3100759,2100135,1100022,6,118,0.050847458,,,
4104301,3100759,2100135,1100022,8,160,0.05,,,
4104303,3100760,2100135,1100022,0,3,0,,,
4104304,3100761,2100136,1100022,3,128,0.0234375,,,
4104305,3100761,2100136,1100022,42,978,0.042944785,,,
4104306,3100761,2100136,1100022,9,208,0.043269231,,,
4104307,3100762,2100136,1100022,0,5,0,,,
4104308,3100762,2100136,1100022,301,4478,0.067217508,,,
4104309,3100762,2100136,1100022,12,168,0.071428571,,,
4104310,3100762,2100136,1100022,367,3374,0.10877297,,,
4104311,3100762,2100136,1100022,3,53,0.056603774,,,
4104312,3100763,2100136,1100022,7,336,0.020833333,,,
4104313,3100763,2100136,1100022,3,53,0.056603774,,,
4104314,3100763,2100136,1100022,32,844,0.037914692,,,
4104315,3100763,2100136,1100022,27,889,0.030371204,,,
4104316,3100764,2100136,1100022,30,685,0.04379562,,,
4104317,3100764,2100136,1100022,45,1469,0.030633084,,,
4104318,3100764,2100136,1100022,96,2132,0.045028143,,,
4104319,3100764,2100136,1100022,30,473,0.063424947,,,
4104320,3100765,2100136,1100022,20,345,0.057971014,,,
4104321,3100765,2100136,1100022,31,539,0.057513915,,,
4104322,3100765,2100136,1100022,12,237,0.050632911,,,
4104324,3100766,2100136,1100022,58,637,0.091051805,,,
4104325,3100766,2100136,1100022,1,27,0.037037037,,,
4104326,3100766,2100136,1100022,0,5,0,,,
4104327,3100766,2100136,1100022,6,128,0.046875,,,
4104328,3100767,2100136,1100022,8,197,0.040609137,,,
4104329,3100767,2100136,1100022,2,43,0.046511628,,,
4104331,3100767,2100136,1100022,4,45,0.088888889,,,
4104333,3100768,2100136,1100022,16,322,0.049689441,,,
4104334,3100768,2100136,1100022,10,412,0.024271845,,,
4104335,3100768,2100136,1100022,11,251,0.043824701,,,
4104336,3100768,2100136,1100022,35,436,0.080275229,,,
4104337,3100768,2100136,1100022,14,146,0.095890411,,,
4104338,3100769,2100136,1100022,6,133,0.045112782,,,
4104339,3100769,2100136,1100022,26,454,0.057268722,,,
4104340,3100769,2100136,1100022,116,2691,0.043106652,,,
4104341,3100769,2100136,1100022,63,970,0.064948454,,,
4104342,3100769,2100136,1100022,45,813,0.055350554,,,
4104343,3100769,2100136,1100022,5,117,0.042735043,,,
4104344,3100769,2100136,1100022,26,525,0.04952381,,,
4104345,3100769,2100136,1100022,48,892,0.053811659,,,
4104346,3100770,2100137,1100022,4,61,0.06557377,,,
4104347,3100770,2100137,1100022,7,54,0.12962963,,,
4104348,3100770,2100137,1100022,11,267,0.041198502,,,
4104349,3100771,2100137,1100022,57,692,0.082369942,,,
4104350,3100771,2100137,1100022,17,220,0.077272727,,,
4104351,3100772,2100137,1100022,34,378,0.08994709,,,
4104352,3100772,2100137,1100022,10,195,0.051282051,,,
4104353,3100773,2100137,1100022,12,165,0.072727273,,,
4104354,3100774,2100138,1100022,206,1893,0.108821976,,,
4104356,3100774,2100138,1100022,0,4,0,,,
4104357,3100774,2100138,1100022,4,68,0.058823529,,,
4104358,3100774,2100138,1100022,10,126,0.079365079,,,
4104359,3100774,2100138,1100022,0,3,0,,,
4104360,3100775,2100138,1100022,25,327,0.076452599,,,
4104361,3100775,2100138,1100022,0,1,0,,,
4104362,3100775,2100138,1100022,33,461,0.071583514,,,
4104363,3100775,2100138,1100022,15,62,0.241935484,,,
4104364,3100776,2100138,1100022,139,787,0.176620076,,,
4104365,3100776,2100138,1100022,175,1140,0.153508772,,,
4104366,3100776,2100138,1100022,0,9,0,,,
4104367,3100777,2100138,1100022,48,433,0.110854503,,,
4104368,3100777,2100138,1100022,8,117,0.068376068,,,
4104369,3100777,2100138,1100022,312,2659,0.117337345,,,
4104370,3100778,2100138,1100022,16,213,0.075117371,,,
4104371,3100778,2100138,1100022,5,87,0.057471264,,,
4104372,3100778,2100138,1100022,7,74,0.094594595,,,
4104373,3100778,2100138,1100022,19,220,0.086363636,,,
4104374,3100779,2100138,1100022,2,24,0.083333333,,,
4104375,3100779,2100138,1100022,2,41,0.048780488,,,
4104376,3100780,2100138,1100022,20,459,0.043572985,,,
4104377,3100780,2100138,1100022,34,588,0.057823129,,,
4104378,3100781,2100139,1100022,65,2047,0.031753786,,,
4104379,3100781,2100139,1100022,134,3351,0.039988063,,,
4104380,3100782,2100139,1100022,30,878,0.034168565,,,
4104381,3100782,2100139,1100022,82,1364,0.060117302,,,
4104382,3100782,2100139,1100022,5,94,0.053191489,,,
4104383,3100783,2100139,1100022,256,4549,0.056276105,,,
4104384,3100783,2100139,1100022,83,2209,0.037573563,,,
4104385,3100783,2100139,1100022,57,1387,0.04109589,,,
4104386,3100783,2100139,1100022,371,9208,0.040291051,,,
4104387,3100783,2100139,1100022,59,1550,0.038064516,,,
4104388,3100783,2100139,1100022,178,4100,0.043414634,,,
4104389,3100783,2100139,1100022,324,5630,0.057548845,,,
4104390,3100784,2100139,1100022,0,4,0,,,
4104391,3100784,2100139,1100022,1,3,0.333333333,,,
4104392,3100784,2100139,1100022,25,557,0.044883303,,,
4104393,3100784,2100139,1100022,127,1292,0.098297214,,,
4104394,3100784,2100139,1100022,3,56,0.053571429,,,
4104395,3100785,2100139,1100022,20,322,0.062111801,,,
4104396,3100785,2100139,1100022,69,1197,0.05764411,,,
4104397,3100785,2100139,1100022,43,685,0.062773723,,,
4104398,3100785,2100139,1100022,45,216,0.208333333,,,
4104399,3100785,2100139,1100022,58,877,0.06613455,,,
4104400,3100785,2100139,1100022,171,2184,0.078296703,,,
4104401,3100785,2100139,1100022,175,1234,0.141815235,,,
4104402,3100785,2100139,1100022,7,217,0.032258065,,,
4104403,3100786,2100140,1100022,1092,4812,0.226932668,,,
4104404,3100787,2100140,1100022,13,276,0.047101449,,,
4104409,3100788,2100140,1100022,5,111,0.045045045,,,
4104410,3100788,2100140,1100022,12,230,0.052173913,,,
4104412,3100788,2100140,1100022,1048,7568,0.138477801,,,
4104413,3100788,2100140,1100022,109,1540,0.070779221,,,
4104415,3100789,2100140,1100022,3,32,0.09375,,,
4104419,3100789,2100140,1100022,0,11,0,,,
4104420,3100789,2100140,1100022,3,24,0.125,,,
4104421,3100789,2100140,1100022,31,501,0.061876248,,,
4104422,3100789,2100140,1100022,0,20,0,,,
4104423,3100790,2100141,1100022,39,112,0.348214286,,,
4104424,3100790,2100141,1100022,1,59,0.016949153,,,
4104425,3100790,2100141,1100022,127,448,0.283482143,,,
4104427,3100791,2100141,1100022,0,14,0,,,
4104428,3100791,2100141,1100022,79,1523,0.051871307,,,
4104429,3100791,2100141,1100022,151,1974,0.076494428,,,
4104430,3100792,2100141,1100022,0,1,0,,,
4104431,3100793,2100141,1100022,804,2280,0.352631579,,,
4104432,3100793,2100141,1100022,151,1257,0.120127287,,,
4104433,3100793,2100141,1100022,593,2776,0.213616715,,,
4104434,3100793,2100141,1100022,226,1211,0.186622626,,,
4104435,3100794,2100141,1100022,67,1260,0.053174603,,,
4104436,3100794,2100141,1100022,9,225,0.04,,,
4104437,3100794,2100141,1100022,149,3089,0.048235675,,,
4104438,3100794,2100141,1100022,18,798,0.022556391,,,
4104439,3100795,2100141,1100022,4,39,0.102564103,,,
4104440,3100795,2100141,1100022,2,41,0.048780488,,,
4104442,3100796,2100139,1100022,55,624,0.088141026,,,
4104443,3100796,2100139,1100022,35,772,0.045336788,,,
4104444,3100792,2100141,1100022,61,600,0.101666667,,,
4104445,3100797,2100142,1100023,8,124,0.064516129,,,
4104446,3100797,2100142,1100023,54,306,0.176470588,,,
4104447,3100797,2100142,1100023,8,275,0.029090909,,,
4104448,3100797,2100142,1100023,146,1800,0.081111111,,,
4104449,3100798,2100142,1100023,221,2661,0.083051484,,,
4104450,3100798,2100142,1100023,3,148,0.02027027,,,
4104451,3100798,2100142,1100023,3,99,0.03030303,,,
4104452,3100798,2100142,1100023,116,1423,0.08151792,,,
4104453,3100799,2100143,1100023,119,2643,0.045024593,,,
4104454,3100799,2100143,1100023,12,194,0.06185567,,,
4104455,3100799,2100143,1100023,72,1779,0.040472175,,,
4104456,3100799,2100143,1100023,42,830,0.05060241,,,
4104457,3100799,2100143,1100023,42,747,0.0562249,,,
4104458,3100800,2100143,1100023,19,387,0.049095607,,,
4104459,3100800,2100143,1100023,39,553,0.070524412,,,
4104460,3100800,2100143,1100023,9,276,0.032608696,,,
4104461,3100800,2100143,1100023,152,2758,0.0551124,,,
4104462,3100800,2100143,1100023,21,439,0.047835991,,,
4104463,3100800,2100143,1100023,134,2148,0.062383613,,,
4104464,3100800,2100143,1100023,162,2749,0.05893052,,,
4104465,3100801,2100143,1100023,29,647,0.044822257,,,
4104466,3100801,2100143,1100023,13,281,0.046263345,,,
4104467,3100801,2100143,1100023,7,128,0.0546875,,,
4104468,3100801,2100143,1100023,36,710,0.050704225,,,
4104469,3100801,2100143,1100023,85,1240,0.068548387,,,
4104470,3100801,2100143,1100023,22,299,0.073578595,,,
4104471,3100801,2100143,1100023,29,343,0.084548105,,,
4104472,3100801,2100143,1100023,33,671,0.049180328,,,
4104473,3100801,2100143,1100023,46,756,0.060846561,,,
4104474,3100802,2100144,1100023,8,117,0.068376068,,,
4104475,3100802,2100144,1100023,84,1073,0.078285182,,,
4104476,3100802,2100144,1100023,18,394,0.045685279,,,
4104477,3100802,2100144,1100023,4,56,0.071428571,,,
4104478,3100803,2100144,1100023,25,434,0.057603687,,,
4104479,3100803,2100144,1100023,3,25,0.12,,,
4104480,3100803,2100144,1100023,14,212,0.066037736,,,
4104481,3100803,2100144,1100023,4,85,0.047058824,,,
4104482,3100803,2100144,1100023,90,1254,0.071770335,,,
4104483,3100803,2100144,1100023,14,162,0.086419753,,,
4104484,3100804,2100145,1100023,16,261,0.061302682,,,
4104487,3100804,2100145,1100023,32,290,0.110344828,,,
4104488,3100805,2100145,1100023,20,278,0.071942446,,,
4104489,3100805,2100145,1100023,4,44,0.090909091,,,
4104490,3100805,2100145,1100023,2,22,0.090909091,,,
4104491,3100805,2100145,1100023,0,2,0,,,
4104492,3100805,2100145,1100023,0,15,0,,,
4104494,3100805,2100145,1100023,7,88,0.079545455,,,
4104495,3100805,2100145,1100023,7,165,0.042424242,,,
4104497,3100805,2100145,1100023,0,2,0,,,
4104498,3100806,2100145,1100023,103,1429,0.072078376,,,
4104499,3100806,2100145,1100023,366,2415,0.151552795,,,
4104500,3100807,2100145,1100023,147,2664,0.05518018,,,
4104501,3100807,2100145,1100023,0,11,0,,,
4104502,3100807,2100145,1100023,13,240,0.054166667,,,
4104503,3100807,2100145,1100023,132,1751,0.075385494,,,
4104504,3100807,2100145,1100023,4,75,0.053333333,,,
4104505,3100808,2100142,1100023,7,73,0.095890411,,,
4104506,3100808,2100142,1100023,21,451,0.046563193,,,
4104507,3100808,2100142,1100023,3,81,0.037037037,,,
4104508,3100808,2100142,1100023,10,182,0.054945055,,,
4104509,3100808,2100142,1100023,3,59,0.050847458,,,
4104510,3100798,2100142,1100023,36,682,0.052785924,,,
4104511,3100798,2100142,1100023,34,540,0.062962963,,,
4104512,3100809,2100146,1100023,13,198,0.065656566,,,
4104513,3100809,2100146,1100023,350,925,0.378378378,,,
4104514,3100809,2100146,1100023,0,46,0,,,
4104515,3100809,2100146,1100023,2,31,0.064516129,,,
4104518,3100810,2100146,1100023,45,368,0.122282609,,,
